postcode,zone,rating,annual_prod,rebate
4750,3.0,1.382,9.1,3185.0
4751,3.0,1.382,9.1,3185.0
4753,3.0,1.382,9.1,3185.0
4754,3.0,1.382,9.1,3185.0
4756,3.0,1.382,9.1,3185.0
4757,3.0,1.382,9.1,3185.0
4798,3.0,1.382,9.1,3185.0
4799,3.0,1.382,9.1,3185.0
4800,3.0,1.382,9.1,3185.0
4801,3.0,1.382,9.1,3185.0
4802,3.0,1.382,9.1,3185.0
4803,3.0,1.382,9.1,3185.0
4804,3.0,1.382,9.1,3185.0
4805,3.0,1.382,9.1,3185.0
4806,3.0,1.382,9.1,3185.0
4807,3.0,1.382,9.1,3185.0
4808,3.0,1.382,9.1,3185.0
4809,3.0,1.382,9.1,3185.0
4810,3.0,1.382,9.1,3185.0
4811,3.0,1.382,9.1,3185.0
4812,3.0,1.382,9.1,3185.0
4813,3.0,1.382,9.1,3185.0
4814,3.0,1.382,9.1,3185.0
4815,3.0,1.382,9.1,3185.0
4816,3.0,1.382,9.1,3185.0
4817,3.0,1.382,9.1,3185.0
4818,3.0,1.382,9.1,3185.0
4819,3.0,1.382,9.1,3185.0
4820,3.0,1.382,9.1,3185.0
4821,3.0,1.382,9.1,3185.0
4822,3.0,1.382,9.1,3185.0
4823,2.0,1.536,10.1,3535.0
4824,3.0,1.382,9.1,3185.0
4825,2.0,1.536,10.1,3535.0
4828,3.0,1.382,9.1,3185.0
4829,1.0,1.6219999999999999,10.7,3745.0
4830,3.0,1.382,9.1,3185.0
4849,3.0,1.382,9.1,3185.0
4850,3.0,1.382,9.1,3185.0
4852,3.0,1.382,9.1,3185.0
4854,3.0,1.382,9.1,3185.0
4855,3.0,1.382,9.1,3185.0
4856,3.0,1.382,9.1,3185.0
4857,3.0,1.382,9.1,3185.0
4858,3.0,1.382,9.1,3185.0
4859,3.0,1.382,9.1,3185.0
4860,3.0,1.382,9.1,3185.0
4861,3.0,1.382,9.1,3185.0
4865,3.0,1.382,9.1,3185.0
4868,3.0,1.382,9.1,3185.0
4869,3.0,1.382,9.1,3185.0
4870,3.0,1.382,9.1,3185.0
4871,3.0,1.382,9.1,3185.0
4872,3.0,1.382,9.1,3185.0
4873,3.0,1.382,9.1,3185.0
4874,3.0,1.382,9.1,3185.0
4875,3.0,1.382,9.1,3185.0
4876,3.0,1.382,9.1,3185.0
4877,3.0,1.382,9.1,3185.0
4878,3.0,1.382,9.1,3185.0
4879,3.0,1.382,9.1,3185.0
4880,3.0,1.382,9.1,3185.0
4881,3.0,1.382,9.1,3185.0
4882,3.0,1.382,9.1,3185.0
4883,3.0,1.382,9.1,3185.0
4884,3.0,1.382,9.1,3185.0
4885,3.0,1.382,9.1,3185.0
4886,3.0,1.382,9.1,3185.0
4887,3.0,1.382,9.1,3185.0
4888,3.0,1.382,9.1,3185.0
4890,3.0,1.382,9.1,3185.0
4891,3.0,1.382,9.1,3185.0
4892,3.0,1.382,9.1,3185.0
4895,3.0,1.382,9.1,3185.0
5000,3.0,1.382,9.1,3185.0
5001,3.0,1.382,9.1,3185.0
5005,3.0,1.382,9.1,3185.0
5006,3.0,1.382,9.1,3185.0
5007,3.0,1.382,9.1,3185.0
5008,3.0,1.382,9.1,3185.0
5009,3.0,1.382,9.1,3185.0
5010,3.0,1.382,9.1,3185.0
5011,3.0,1.382,9.1,3185.0
5012,3.0,1.382,9.1,3185.0
5013,3.0,1.382,9.1,3185.0
5014,3.0,1.382,9.1,3185.0
5015,3.0,1.382,9.1,3185.0
5016,3.0,1.382,9.1,3185.0
5017,3.0,1.382,9.1,3185.0
5018,3.0,1.382,9.1,3185.0
5019,3.0,1.382,9.1,3185.0
5020,3.0,1.382,9.1,3185.0
5021,3.0,1.382,9.1,3185.0
5022,3.0,1.382,9.1,3185.0
5023,3.0,1.382,9.1,3185.0
5024,3.0,1.382,9.1,3185.0
5025,3.0,1.382,9.1,3185.0
5031,3.0,1.382,9.1,3185.0
5032,3.0,1.382,9.1,3185.0
5033,3.0,1.382,9.1,3185.0
5034,3.0,1.382,9.1,3185.0
5035,3.0,1.382,9.1,3185.0
5037,3.0,1.382,9.1,3185.0
5038,3.0,1.382,9.1,3185.0
5039,3.0,1.382,9.1,3185.0
5040,3.0,1.382,9.1,3185.0
5041,3.0,1.382,9.1,3185.0
5042,3.0,1.382,9.1,3185.0
5043,3.0,1.382,9.1,3185.0
5044,3.0,1.382,9.1,3185.0
5045,3.0,1.382,9.1,3185.0
5046,3.0,1.382,9.1,3185.0
5047,3.0,1.382,9.1,3185.0
5048,3.0,1.382,9.1,3185.0
5049,3.0,1.382,9.1,3185.0
5050,3.0,1.382,9.1,3185.0
5051,3.0,1.382,9.1,3185.0
5052,3.0,1.382,9.1,3185.0
5061,3.0,1.382,9.1,3185.0
5062,3.0,1.382,9.1,3185.0
5063,3.0,1.382,9.1,3185.0
5064,3.0,1.382,9.1,3185.0
5065,3.0,1.382,9.1,3185.0
5066,3.0,1.382,9.1,3185.0
5067,3.0,1.382,9.1,3185.0
5068,3.0,1.382,9.1,3185.0
5069,3.0,1.382,9.1,3185.0
5070,3.0,1.382,9.1,3185.0
5071,3.0,1.382,9.1,3185.0
5072,3.0,1.382,9.1,3185.0
5073,3.0,1.382,9.1,3185.0
5074,3.0,1.382,9.1,3185.0
5075,3.0,1.382,9.1,3185.0
5076,3.0,1.382,9.1,3185.0
5081,3.0,1.382,9.1,3185.0
5082,3.0,1.382,9.1,3185.0
5083,3.0,1.382,9.1,3185.0
5084,3.0,1.382,9.1,3185.0
5085,3.0,1.382,9.1,3185.0
5086,3.0,1.382,9.1,3185.0
5087,3.0,1.382,9.1,3185.0
5088,3.0,1.382,9.1,3185.0
5089,3.0,1.382,9.1,3185.0
5090,3.0,1.382,9.1,3185.0
5091,3.0,1.382,9.1,3185.0
5092,3.0,1.382,9.1,3185.0
5093,3.0,1.382,9.1,3185.0
5094,3.0,1.382,9.1,3185.0
5095,3.0,1.382,9.1,3185.0
5096,3.0,1.382,9.1,3185.0
5097,3.0,1.382,9.1,3185.0
5098,3.0,1.382,9.1,3185.0
5106,3.0,1.382,9.1,3185.0
5107,3.0,1.382,9.1,3185.0
5108,3.0,1.382,9.1,3185.0
5109,3.0,1.382,9.1,3185.0
5110,3.0,1.382,9.1,3185.0
5111,3.0,1.382,9.1,3185.0
5112,3.0,1.382,9.1,3185.0
5113,3.0,1.382,9.1,3185.0
5114,3.0,1.382,9.1,3185.0
5115,3.0,1.382,9.1,3185.0
5116,3.0,1.382,9.1,3185.0
5117,3.0,1.382,9.1,3185.0
5118,3.0,1.382,9.1,3185.0
5120,3.0,1.382,9.1,3185.0
5121,3.0,1.382,9.1,3185.0
5125,3.0,1.382,9.1,3185.0
5126,3.0,1.382,9.1,3185.0
5127,3.0,1.382,9.1,3185.0
5131,3.0,1.382,9.1,3185.0
5132,3.0,1.382,9.1,3185.0
5133,3.0,1.382,9.1,3185.0
5134,3.0,1.382,9.1,3185.0
5136,3.0,1.382,9.1,3185.0
5137,3.0,1.382,9.1,3185.0
5138,3.0,1.382,9.1,3185.0
5139,3.0,1.382,9.1,3185.0
5140,3.0,1.382,9.1,3185.0
5141,3.0,1.382,9.1,3185.0
5142,3.0,1.382,9.1,3185.0
5144,3.0,1.382,9.1,3185.0
5150,3.0,1.382,9.1,3185.0
5151,3.0,1.382,9.1,3185.0
5152,3.0,1.382,9.1,3185.0
5153,3.0,1.382,9.1,3185.0
5154,3.0,1.382,9.1,3185.0
5155,3.0,1.382,9.1,3185.0
5156,3.0,1.382,9.1,3185.0
5157,3.0,1.382,9.1,3185.0
5158,3.0,1.382,9.1,3185.0
5159,3.0,1.382,9.1,3185.0
5160,3.0,1.382,9.1,3185.0
5161,3.0,1.382,9.1,3185.0
5162,3.0,1.382,9.1,3185.0
5163,3.0,1.382,9.1,3185.0
5164,3.0,1.382,9.1,3185.0
5165,3.0,1.382,9.1,3185.0
5166,3.0,1.382,9.1,3185.0
5167,3.0,1.382,9.1,3185.0
5168,3.0,1.382,9.1,3185.0
5169,3.0,1.382,9.1,3185.0
5170,3.0,1.382,9.1,3185.0
5171,3.0,1.382,9.1,3185.0
5172,3.0,1.382,9.1,3185.0
5173,3.0,1.382,9.1,3185.0
5174,3.0,1.382,9.1,3185.0
5201,3.0,1.382,9.1,3185.0
5202,3.0,1.382,9.1,3185.0
5203,3.0,1.382,9.1,3185.0
5204,3.0,1.382,9.1,3185.0
5210,3.0,1.382,9.1,3185.0
5211,3.0,1.382,9.1,3185.0
5212,3.0,1.382,9.1,3185.0
5213,3.0,1.382,9.1,3185.0
5214,3.0,1.382,9.1,3185.0
5220,3.0,1.382,9.1,3185.0
5221,3.0,1.382,9.1,3185.0
5222,3.0,1.382,9.1,3185.0
5223,3.0,1.382,9.1,3185.0
5231,3.0,1.382,9.1,3185.0
5232,3.0,1.382,9.1,3185.0
5233,3.0,1.382,9.1,3185.0
5234,3.0,1.382,9.1,3185.0
5235,3.0,1.382,9.1,3185.0
5236,3.0,1.382,9.1,3185.0
5237,3.0,1.382,9.1,3185.0
5238,3.0,1.382,9.1,3185.0
5240,3.0,1.382,9.1,3185.0
5241,3.0,1.382,9.1,3185.0
5242,3.0,1.382,9.1,3185.0
5243,3.0,1.382,9.1,3185.0
5244,3.0,1.382,9.1,3185.0
5245,3.0,1.382,9.1,3185.0
5250,3.0,1.382,9.1,3185.0
5251,3.0,1.382,9.1,3185.0
5252,3.0,1.382,9.1,3185.0
5253,3.0,1.382,9.1,3185.0
5254,3.0,1.382,9.1,3185.0
5255,3.0,1.382,9.1,3185.0
5256,3.0,1.382,9.1,3185.0
5259,3.0,1.382,9.1,3185.0
5260,3.0,1.382,9.1,3185.0
5261,3.0,1.382,9.1,3185.0
5262,3.0,1.382,9.1,3185.0
5263,3.0,1.382,9.1,3185.0
5264,3.0,1.382,9.1,3185.0
5265,3.0,1.382,9.1,3185.0
5266,3.0,1.382,9.1,3185.0
5267,3.0,1.382,9.1,3185.0
5268,3.0,1.382,9.1,3185.0
5269,3.0,1.382,9.1,3185.0
5270,3.0,1.382,9.1,3185.0
5271,3.0,1.382,9.1,3185.0
5272,3.0,1.382,9.1,3185.0
5273,3.0,1.382,9.1,3185.0
5275,3.0,1.382,9.1,3185.0
5276,3.0,1.382,9.1,3185.0
5277,3.0,1.382,9.1,3185.0
5278,3.0,1.382,9.1,3185.0
5279,3.0,1.382,9.1,3185.0
5280,3.0,1.382,9.1,3185.0
5290,3.0,1.382,9.1,3185.0
5291,3.0,1.382,9.1,3185.0
5301,3.0,1.382,9.1,3185.0
5302,3.0,1.382,9.1,3185.0
5303,3.0,1.382,9.1,3185.0
5304,3.0,1.382,9.1,3185.0
5306,3.0,1.382,9.1,3185.0
5307,3.0,1.382,9.1,3185.0
5308,3.0,1.382,9.1,3185.0
5309,3.0,1.382,9.1,3185.0
5310,3.0,1.382,9.1,3185.0
5311,3.0,1.382,9.1,3185.0
5320,3.0,1.382,9.1,3185.0
5321,3.0,1.382,9.1,3185.0
5322,3.0,1.382,9.1,3185.0
5330,3.0,1.382,9.1,3185.0
5331,3.0,1.382,9.1,3185.0
5332,3.0,1.382,9.1,3185.0
5333,3.0,1.382,9.1,3185.0
5340,3.0,1.382,9.1,3185.0
5341,3.0,1.382,9.1,3185.0
5342,3.0,1.382,9.1,3185.0
5343,3.0,1.382,9.1,3185.0
5344,3.0,1.382,9.1,3185.0
5345,3.0,1.382,9.1,3185.0
5346,3.0,1.382,9.1,3185.0
5350,3.0,1.382,9.1,3185.0
5351,3.0,1.382,9.1,3185.0
5352,3.0,1.382,9.1,3185.0
5353,3.0,1.382,9.1,3185.0
5354,3.0,1.382,9.1,3185.0
5355,3.0,1.382,9.1,3185.0
5356,3.0,1.382,9.1,3185.0
5357,3.0,1.382,9.1,3185.0
5360,3.0,1.382,9.1,3185.0
5371,3.0,1.382,9.1,3185.0
5372,3.0,1.382,9.1,3185.0
5373,3.0,1.382,9.1,3185.0
5374,3.0,1.382,9.1,3185.0
5381,3.0,1.382,9.1,3185.0
5400,3.0,1.382,9.1,3185.0
5401,3.0,1.382,9.1,3185.0
5410,3.0,1.382,9.1,3185.0
5411,3.0,1.382,9.1,3185.0
5412,3.0,1.382,9.1,3185.0
5413,3.0,1.382,9.1,3185.0
5414,3.0,1.382,9.1,3185.0
5415,3.0,1.382,9.1,3185.0
5416,3.0,1.382,9.1,3185.0
5417,3.0,1.382,9.1,3185.0
5418,3.0,1.382,9.1,3185.0
5419,3.0,1.382,9.1,3185.0
5420,3.0,1.382,9.1,3185.0
5421,3.0,1.382,9.1,3185.0
5422,3.0,1.382,9.1,3185.0
5431,3.0,1.382,9.1,3185.0
5432,2.0,1.536,10.1,3535.0
5433,2.0,1.536,10.1,3535.0
5434,2.0,1.536,10.1,3535.0
5440,2.0,1.536,10.1,3535.0
5451,3.0,1.382,9.1,3185.0
5452,3.0,1.382,9.1,3185.0
5453,3.0,1.382,9.1,3185.0
5454,3.0,1.382,9.1,3185.0
5455,3.0,1.382,9.1,3185.0
5460,3.0,1.382,9.1,3185.0
5461,3.0,1.382,9.1,3185.0
5462,3.0,1.382,9.1,3185.0
5464,3.0,1.382,9.1,3185.0
5470,3.0,1.382,9.1,3185.0
5471,3.0,1.382,9.1,3185.0
5472,3.0,1.382,9.1,3185.0
5473,3.0,1.382,9.1,3185.0
5480,3.0,1.382,9.1,3185.0
5481,3.0,1.382,9.1,3185.0
5482,3.0,1.382,9.1,3185.0
5483,3.0,1.382,9.1,3185.0
5485,3.0,1.382,9.1,3185.0
5490,3.0,1.382,9.1,3185.0
5491,3.0,1.382,9.1,3185.0
5493,3.0,1.382,9.1,3185.0
5495,3.0,1.382,9.1,3185.0
5501,3.0,1.382,9.1,3185.0
5502,3.0,1.382,9.1,3185.0
5510,3.0,1.382,9.1,3185.0
5520,3.0,1.382,9.1,3185.0
5521,3.0,1.382,9.1,3185.0
5522,3.0,1.382,9.1,3185.0
5523,3.0,1.382,9.1,3185.0
5540,3.0,1.382,9.1,3185.0
5550,3.0,1.382,9.1,3185.0
5552,3.0,1.382,9.1,3185.0
5554,3.0,1.382,9.1,3185.0
5555,3.0,1.382,9.1,3185.0
5556,3.0,1.382,9.1,3185.0
5558,3.0,1.382,9.1,3185.0
5560,3.0,1.382,9.1,3185.0
5570,3.0,1.382,9.1,3185.0
5571,3.0,1.382,9.1,3185.0
5572,3.0,1.382,9.1,3185.0
5573,3.0,1.382,9.1,3185.0
5575,3.0,1.382,9.1,3185.0
5576,3.0,1.382,9.1,3185.0
5577,3.0,1.382,9.1,3185.0
5580,3.0,1.382,9.1,3185.0
5581,3.0,1.382,9.1,3185.0
5582,3.0,1.382,9.1,3185.0
5583,3.0,1.382,9.1,3185.0
5600,3.0,1.382,9.1,3185.0
5601,3.0,1.382,9.1,3185.0
5602,3.0,1.382,9.1,3185.0
5603,3.0,1.382,9.1,3185.0
5604,3.0,1.382,9.1,3185.0
5605,3.0,1.382,9.1,3185.0
5606,3.0,1.382,9.1,3185.0
5607,3.0,1.382,9.1,3185.0
5608,3.0,1.382,9.1,3185.0
5609,3.0,1.382,9.1,3185.0
5611,3.0,1.382,9.1,3185.0
5630,3.0,1.382,9.1,3185.0
5631,3.0,1.382,9.1,3185.0
5632,3.0,1.382,9.1,3185.0
5633,3.0,1.382,9.1,3185.0
5640,3.0,1.382,9.1,3185.0
5641,3.0,1.382,9.1,3185.0
5642,3.0,1.382,9.1,3185.0
5650,3.0,1.382,9.1,3185.0
5651,3.0,1.382,9.1,3185.0
5652,3.0,1.382,9.1,3185.0
5653,3.0,1.382,9.1,3185.0
5654,3.0,1.382,9.1,3185.0
5655,2.0,1.536,10.1,3535.0
5660,2.0,1.536,10.1,3535.0
5661,2.0,1.536,10.1,3535.0
5670,3.0,1.382,9.1,3185.0
5671,3.0,1.382,9.1,3185.0
5680,2.0,1.536,10.1,3535.0
5690,2.0,1.536,10.1,3535.0
5700,3.0,1.382,9.1,3185.0
5701,3.0,1.382,9.1,3185.0
5710,2.0,1.536,10.1,3535.0
5713,2.0,1.536,10.1,3535.0
5715,2.0,1.536,10.1,3535.0
5717,2.0,1.536,10.1,3535.0
5719,2.0,1.536,10.1,3535.0
5720,2.0,1.536,10.1,3535.0
5722,2.0,1.536,10.1,3535.0
5723,1.0,1.6219999999999999,10.7,3745.0
5724,1.0,1.6219999999999999,10.7,3745.0
5725,2.0,1.536,10.1,3535.0
5730,2.0,1.536,10.1,3535.0
5731,1.0,1.6219999999999999,10.7,3745.0
5732,2.0,1.536,10.1,3535.0
5733,1.0,1.6219999999999999,10.7,3745.0
5734,1.0,1.6219999999999999,10.7,3745.0
5800,3.0,1.382,9.1,3185.0
5810,3.0,1.382,9.1,3185.0
5839,3.0,1.382,9.1,3185.0
5942,3.0,1.382,9.1,3185.0
5950,3.0,1.382,9.1,3185.0
6000,3.0,1.382,9.1,3185.0
6001,3.0,1.382,9.1,3185.0
6003,3.0,1.382,9.1,3185.0
6004,3.0,1.382,9.1,3185.0
6005,3.0,1.382,9.1,3185.0
6006,3.0,1.382,9.1,3185.0
6007,3.0,1.382,9.1,3185.0
6008,3.0,1.382,9.1,3185.0
6009,3.0,1.382,9.1,3185.0
6010,3.0,1.382,9.1,3185.0
6011,3.0,1.382,9.1,3185.0
6012,3.0,1.382,9.1,3185.0
6014,3.0,1.382,9.1,3185.0
6015,3.0,1.382,9.1,3185.0
6016,3.0,1.382,9.1,3185.0
6017,3.0,1.382,9.1,3185.0
6018,3.0,1.382,9.1,3185.0
6019,3.0,1.382,9.1,3185.0
6020,3.0,1.382,9.1,3185.0
6021,3.0,1.382,9.1,3185.0
6022,3.0,1.382,9.1,3185.0
6023,3.0,1.382,9.1,3185.0
6024,3.0,1.382,9.1,3185.0
6025,3.0,1.382,9.1,3185.0
6026,3.0,1.382,9.1,3185.0
6027,3.0,1.382,9.1,3185.0
6028,3.0,1.382,9.1,3185.0
6029,3.0,1.382,9.1,3185.0
6030,3.0,1.382,9.1,3185.0
6031,3.0,1.382,9.1,3185.0
6032,3.0,1.382,9.1,3185.0
6033,3.0,1.382,9.1,3185.0
6034,3.0,1.382,9.1,3185.0
6035,3.0,1.382,9.1,3185.0
6036,3.0,1.382,9.1,3185.0
6037,3.0,1.382,9.1,3185.0
6038,3.0,1.382,9.1,3185.0
6041,3.0,1.382,9.1,3185.0
6042,3.0,1.382,9.1,3185.0
6043,3.0,1.382,9.1,3185.0
6044,2.0,1.536,10.1,3535.0
6050,3.0,1.382,9.1,3185.0
6051,3.0,1.382,9.1,3185.0
6052,3.0,1.382,9.1,3185.0
6053,3.0,1.382,9.1,3185.0
6054,3.0,1.382,9.1,3185.0
6055,3.0,1.382,9.1,3185.0
6056,3.0,1.382,9.1,3185.0
6057,3.0,1.382,9.1,3185.0
6058,3.0,1.382,9.1,3185.0
6059,3.0,1.382,9.1,3185.0
6060,3.0,1.382,9.1,3185.0
6061,3.0,1.382,9.1,3185.0
6062,3.0,1.382,9.1,3185.0
6063,3.0,1.382,9.1,3185.0
6064,3.0,1.382,9.1,3185.0
6065,3.0,1.382,9.1,3185.0
6066,3.0,1.382,9.1,3185.0
6067,3.0,1.382,9.1,3185.0
6068,3.0,1.382,9.1,3185.0
6069,3.0,1.382,9.1,3185.0
6070,3.0,1.382,9.1,3185.0
6071,3.0,1.382,9.1,3185.0
6072,3.0,1.382,9.1,3185.0
6073,3.0,1.382,9.1,3185.0
6074,3.0,1.382,9.1,3185.0
6076,3.0,1.382,9.1,3185.0
6077,3.0,1.382,9.1,3185.0
6078,3.0,1.382,9.1,3185.0
6079,3.0,1.382,9.1,3185.0
6081,3.0,1.382,9.1,3185.0
6082,3.0,1.382,9.1,3185.0
6083,3.0,1.382,9.1,3185.0
6084,3.0,1.382,9.1,3185.0
6090,3.0,1.382,9.1,3185.0
6100,3.0,1.382,9.1,3185.0
6101,3.0,1.382,9.1,3185.0
6102,3.0,1.382,9.1,3185.0
6103,3.0,1.382,9.1,3185.0
6104,3.0,1.382,9.1,3185.0
6105,3.0,1.382,9.1,3185.0
6106,3.0,1.382,9.1,3185.0
6107,3.0,1.382,9.1,3185.0
6108,3.0,1.382,9.1,3185.0
6109,3.0,1.382,9.1,3185.0
6110,3.0,1.382,9.1,3185.0
6111,3.0,1.382,9.1,3185.0
6112,3.0,1.382,9.1,3185.0
6121,3.0,1.382,9.1,3185.0
6122,3.0,1.382,9.1,3185.0
6123,3.0,1.382,9.1,3185.0
6124,3.0,1.382,9.1,3185.0
6125,3.0,1.382,9.1,3185.0
6126,3.0,1.382,9.1,3185.0
6147,3.0,1.382,9.1,3185.0
6148,3.0,1.382,9.1,3185.0
6149,3.0,1.382,9.1,3185.0
6150,3.0,1.382,9.1,3185.0
6151,3.0,1.382,9.1,3185.0
6152,3.0,1.382,9.1,3185.0
6153,3.0,1.382,9.1,3185.0
6154,3.0,1.382,9.1,3185.0
6155,3.0,1.382,9.1,3185.0
6156,3.0,1.382,9.1,3185.0
6157,3.0,1.382,9.1,3185.0
6158,3.0,1.382,9.1,3185.0
6159,3.0,1.382,9.1,3185.0
6160,3.0,1.382,9.1,3185.0
6161,3.0,1.382,9.1,3185.0
6162,3.0,1.382,9.1,3185.0
6163,3.0,1.382,9.1,3185.0
6164,3.0,1.382,9.1,3185.0
6165,3.0,1.382,9.1,3185.0
6166,3.0,1.382,9.1,3185.0
6167,3.0,1.382,9.1,3185.0
6168,3.0,1.382,9.1,3185.0
6169,3.0,1.382,9.1,3185.0
6170,3.0,1.382,9.1,3185.0
6171,3.0,1.382,9.1,3185.0
6172,3.0,1.382,9.1,3185.0
6173,3.0,1.382,9.1,3185.0
6174,3.0,1.382,9.1,3185.0
6175,3.0,1.382,9.1,3185.0
6176,3.0,1.382,9.1,3185.0
6180,3.0,1.382,9.1,3185.0
6181,3.0,1.382,9.1,3185.0
6182,3.0,1.382,9.1,3185.0
6207,3.0,1.382,9.1,3185.0
6208,3.0,1.382,9.1,3185.0
6209,3.0,1.382,9.1,3185.0
6210,3.0,1.382,9.1,3185.0
6211,3.0,1.382,9.1,3185.0
6213,3.0,1.382,9.1,3185.0
6214,3.0,1.382,9.1,3185.0
6215,3.0,1.382,9.1,3185.0
6218,3.0,1.382,9.1,3185.0
6220,3.0,1.382,9.1,3185.0
6221,3.0,1.382,9.1,3185.0
6223,3.0,1.382,9.1,3185.0
6224,3.0,1.382,9.1,3185.0
6225,3.0,1.382,9.1,3185.0
6226,3.0,1.382,9.1,3185.0
6227,3.0,1.382,9.1,3185.0
6228,3.0,1.382,9.1,3185.0
6229,3.0,1.382,9.1,3185.0
6230,3.0,1.382,9.1,3185.0
6231,3.0,1.382,9.1,3185.0
6232,3.0,1.382,9.1,3185.0
6233,3.0,1.382,9.1,3185.0
6236,3.0,1.382,9.1,3185.0
6237,3.0,1.382,9.1,3185.0
6239,3.0,1.382,9.1,3185.0
6240,3.0,1.382,9.1,3185.0
6243,3.0,1.382,9.1,3185.0
6244,3.0,1.382,9.1,3185.0
6251,3.0,1.382,9.1,3185.0
6252,3.0,1.382,9.1,3185.0
6253,3.0,1.382,9.1,3185.0
6254,3.0,1.382,9.1,3185.0
6255,3.0,1.382,9.1,3185.0
6256,3.0,1.382,9.1,3185.0
6258,4.0,1.185,7.8,2730.0
6260,4.0,1.185,7.8,2730.0
6262,4.0,1.185,7.8,2730.0
6271,3.0,1.382,9.1,3185.0
6275,3.0,1.382,9.1,3185.0
6280,3.0,1.382,9.1,3185.0
6281,3.0,1.382,9.1,3185.0
6282,3.0,1.382,9.1,3185.0
6284,3.0,1.382,9.1,3185.0
6285,3.0,1.382,9.1,3185.0
6286,3.0,1.382,9.1,3185.0
6288,3.0,1.382,9.1,3185.0
6290,3.0,1.382,9.1,3185.0
6302,3.0,1.382,9.1,3185.0
6304,3.0,1.382,9.1,3185.0
6306,3.0,1.382,9.1,3185.0
6308,3.0,1.382,9.1,3185.0
6309,3.0,1.382,9.1,3185.0
6311,3.0,1.382,9.1,3185.0
6312,3.0,1.382,9.1,3185.0
6313,3.0,1.382,9.1,3185.0
6315,3.0,1.382,9.1,3185.0
6316,3.0,1.382,9.1,3185.0
6317,4.0,1.185,7.8,2730.0
6318,4.0,1.185,7.8,2730.0
6320,4.0,1.185,7.8,2730.0
6321,4.0,1.185,7.8,2730.0
6322,4.0,1.185,7.8,2730.0
6323,4.0,1.185,7.8,2730.0
6324,4.0,1.185,7.8,2730.0
6326,4.0,1.185,7.8,2730.0
6327,4.0,1.185,7.8,2730.0
6328,4.0,1.185,7.8,2730.0
6330,4.0,1.185,7.8,2730.0
6331,4.0,1.185,7.8,2730.0
6332,4.0,1.185,7.8,2730.0
6333,4.0,1.185,7.8,2730.0
6335,4.0,1.185,7.8,2730.0
6336,4.0,1.185,7.8,2730.0
6337,4.0,1.185,7.8,2730.0
6338,4.0,1.185,7.8,2730.0
6341,4.0,1.185,7.8,2730.0
6343,4.0,1.185,7.8,2730.0
6346,4.0,1.185,7.8,2730.0
6348,4.0,1.185,7.8,2730.0
6350,3.0,1.382,9.1,3185.0
6351,3.0,1.382,9.1,3185.0
6352,3.0,1.382,9.1,3185.0
6353,3.0,1.382,9.1,3185.0
6355,4.0,1.185,7.8,2730.0
6356,4.0,1.185,7.8,2730.0
6357,3.0,1.382,9.1,3185.0
6358,3.0,1.382,9.1,3185.0
6359,3.0,1.382,9.1,3185.0
6361,3.0,1.382,9.1,3185.0
6363,3.0,1.382,9.1,3185.0
6365,3.0,1.382,9.1,3185.0
6367,3.0,1.382,9.1,3185.0
6368,3.0,1.382,9.1,3185.0
6369,3.0,1.382,9.1,3185.0
6370,3.0,1.382,9.1,3185.0
6372,3.0,1.382,9.1,3185.0
6373,3.0,1.382,9.1,3185.0
6375,3.0,1.382,9.1,3185.0
6383,3.0,1.382,9.1,3185.0
6384,3.0,1.382,9.1,3185.0
6385,3.0,1.382,9.1,3185.0
6386,3.0,1.382,9.1,3185.0
6390,3.0,1.382,9.1,3185.0
6391,3.0,1.382,9.1,3185.0
6392,3.0,1.382,9.1,3185.0
6393,3.0,1.382,9.1,3185.0
6394,3.0,1.382,9.1,3185.0
6395,4.0,1.185,7.8,2730.0
6396,4.0,1.185,7.8,2730.0
6397,4.0,1.185,7.8,2730.0
6398,4.0,1.185,7.8,2730.0
6401,3.0,1.382,9.1,3185.0
6403,3.0,1.382,9.1,3185.0
6405,3.0,1.382,9.1,3185.0
6407,3.0,1.382,9.1,3185.0
6409,3.0,1.382,9.1,3185.0
6410,3.0,1.382,9.1,3185.0
6411,3.0,1.382,9.1,3185.0
6412,3.0,1.382,9.1,3185.0
6413,3.0,1.382,9.1,3185.0
6414,3.0,1.382,9.1,3185.0
6415,3.0,1.382,9.1,3185.0
6418,3.0,1.382,9.1,3185.0
6419,3.0,1.382,9.1,3185.0
6420,3.0,1.382,9.1,3185.0
6421,3.0,1.382,9.1,3185.0
6422,3.0,1.382,9.1,3185.0
6423,3.0,1.382,9.1,3185.0
6424,3.0,1.382,9.1,3185.0
6425,3.0,1.382,9.1,3185.0
6426,3.0,1.382,9.1,3185.0
6427,3.0,1.382,9.1,3185.0
6428,3.0,1.382,9.1,3185.0
6429,3.0,1.382,9.1,3185.0
6430,3.0,1.382,9.1,3185.0
6431,2.0,1.536,10.1,3535.0
6432,3.0,1.382,9.1,3185.0
6433,3.0,1.382,9.1,3185.0
6434,2.0,1.536,10.1,3535.0
6435,2.0,1.536,10.1,3535.0
6436,2.0,1.536,10.1,3535.0
6437,2.0,1.536,10.1,3535.0
6438,2.0,1.536,10.1,3535.0
6440,2.0,1.536,10.1,3535.0
6442,3.0,1.382,9.1,3185.0
6443,3.0,1.382,9.1,3185.0
6445,4.0,1.185,7.8,2730.0
6446,4.0,1.185,7.8,2730.0
