postcode,installations,output,suburb_id,suburb,state,long,lat
2460,5206,27244.147,1920,LOWER SOUTHGATE,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1921,MALABUGILMAH,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1922,MCPHERSONS CROSSING,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1923,MOLEVILLE CREEK,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1924,MOUNTAIN VIEW,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1925,MYLNEFORD,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1926,NEWBOLD,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1927,NYMBOIDA,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1928,PULGANBAR,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1929,PUNCHBOWL,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1930,RAMORNIE,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1931,RUSHFORTH,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1932,SANDY CROSSING,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1653,SEELANDS,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1654,SHANNONDALE,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,20388,SMITHS CREEK,NSW,152.7265162,-29.50466146
2460,5206,27244.147,1655,SOUTH ARM,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1656,SOUTH GRAFTON,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,20389,SOUTHAMPTON,NSW,152.8987118,-29.71470149
2460,5206,27244.147,1657,SOUTHGATE,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1658,STOCKYARD CREEK,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1659,THE PINNACLES,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1660,THE WHITEMAN,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1661,TOWALLUM,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1662,TRENAYR,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1663,TYNDALE,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1664,UPPER COPMANHURST,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1665,UPPER FINE FLOWER,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1666,WARRAGAI CREEK,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,20390,WASHPOOL,NSW,152.38127759999998,-29.29582566
2460,5206,27244.147,1667,WATERVIEW,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1668,WATERVIEW HEIGHTS,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1669,WELLS CROSSING,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1670,WHITEMAN CREEK,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1671,WINEGROVE,NSW,153.271074,-29.320771999999998
2460,5206,27244.147,1672,WOMBAT CREEK,NSW,153.271074,-29.320771999999998
2462,515,2291.719,1673,CALLIOPE,NSW,153.187047,-29.829194
2462,515,2291.719,1674,COLDSTREAM,NSW,153.187047,-29.829194
2462,515,2291.719,1675,DIGGERS CAMP,NSW,153.187047,-29.829194
2462,515,2291.719,1676,GILLETTS RIDGE,NSW,153.187047,-29.829194
2462,515,2291.719,1677,LAKE HIAWATHA,NSW,153.187047,-29.829194
2462,515,2291.719,1678,LAVADIA,NSW,153.187047,-29.829194
2462,515,2291.719,1679,MINNIE WATER,NSW,153.187047,-29.829194
2462,515,2291.719,1680,PILLAR VALLEY,NSW,153.187047,-29.829194
2462,515,2291.719,1681,SWAN CREEK,NSW,153.187047,-29.829194
2462,515,2291.719,1682,TUCABIA,NSW,153.187047,-29.829194
2462,515,2291.719,1683,ULMARRA,NSW,153.187047,-29.829194
2462,515,2291.719,1684,WOOLI,NSW,153.187047,-29.829194
2463,1589,8267.936,1685,ASHBY,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1686,ASHBY HEIGHTS,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,20391,ASHBY ISLAND,NSW,153.2036054,-29.42423996
2463,1589,8267.936,1687,BROOMS HEAD,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1688,GULMARRAD,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1689,ILARWILL,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1690,JACKY BULBIN FLAT,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1691,JAMES CREEK,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1692,MACLEAN,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1693,PALMERS CHANNEL,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1694,PALMERS ISLAND,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1695,SANDON,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1696,SHARK CREEK,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1697,TALOUMBI,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1698,THE SANDON,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1699,TOWNSEND,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1700,TULLYMORGAN,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,1701,WOODFORD,NSW,153.10478899999998,-29.366909999999997
2463,1589,8267.936,20392,WOODFORD ISLAND,NSW,153.1344664,-29.5139517
2464,1464,6494.161,1702,ANGOURIE,NSW,153.334228,-29.484556
2464,1464,6494.161,20393,FREEBURN ISLAND,NSW,153.3330886,-29.40271936
2464,1464,6494.161,1703,MICALO ISLAND,NSW,153.334228,-29.484556
2464,1464,6494.161,1704,WOOLOWEYAH,NSW,153.334228,-29.484556
2464,1464,6494.161,1705,YAMBA,NSW,153.334228,-29.484556
2464,1464,6494.161,20394,YURAYGIR,NSW,153.33175490000002,-29.53085664
2465,45,330.565,1706,HARWOOD,NSW,153.243897,-29.412622
2466,426,2091.23,1707,ILUKA,NSW,153.350886,-29.407475
2466,426,2091.23,1708,THE FRESHWATER,NSW,153.350886,-29.407475
2466,426,2091.23,1709,WOODY HEAD,NSW,153.350886,-29.407475
2469,791,3693.732,20395,ALICE,NSW,152.58927859999997,-29.05366265
2469,791,3693.732,1710,BANYABBA,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1711,BEAN CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1712,BINGEEBEEBRA,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20396,BINGEEBEEBRA CREEK,NSW,152.7783733,-28.80763607
2469,791,3693.732,1713,BONALBO,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1714,BOOMOODEERIE,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1715,BOTTLE CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1716,BULLDOG,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1717,BUNGAWALBIN,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1718,BUSBYS FLAT,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20397,CAMBRIDGE PLATEAU,NSW,152.7317271,-28.8039601
2469,791,3693.732,1719,CAMIRA,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1720,CAMIRA CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1721,CAPEEN,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20398,CAPEEN CREEK,NSW,152.6513147,-28.54902952
2469,791,3693.732,1722,CHATSWORTH,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1723,CLEARFIELD,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1724,CLOVER PARK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1725,COONGBAR,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1726,CULMARAN CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1727,DEEP CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1728,DRAKE,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20399,DRAKE VILLAGE,NSW,152.3735624,-28.92695902
2469,791,3693.732,1729,DUCK CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1730,EWINGAR,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1731,GIBBERAGEE,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1732,GOODWOOD ISLAND,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20400,GORGE CREEK,NSW,152.7107833,-28.74667521
2469,791,3693.732,20401,HAYSTACK,NSW,152.5424591,-28.66001977
2469,791,3693.732,1733,HOGARTH RANGE,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1734,JACKSONS FLAT,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20402,JOES BOX,NSW,152.5933444,-28.67786734
2469,791,3693.732,20403,KEYBARBIN,NSW,152.6138787,-29.11151797
2469,791,3693.732,1735,KIPPENDUFF,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1736,LOUISA CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20404,LOWER BOTTLE CREEK,NSW,152.6040056,-28.8181467
2469,791,3693.732,20405,LOWER DUCK CREEK,NSW,152.5313812,-28.73596132
2469,791,3693.732,20406,LOWER PEACOCK,NSW,152.5791084,-28.77669778
2469,791,3693.732,1737,MALLANGANEE,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1738,MOOKIMA WYBRA,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1739,MORORO,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1740,MOUNT MARSH,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1741,MUMMULGUM,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1742,MYRTLE CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1743,OLD BONALBO,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1744,PADDYS FLAT,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20407,PAGANS FLAT,NSW,152.5676799,-28.94675609
2469,791,3693.732,20408,PEACOCK CREEK,NSW,152.6995344,-28.6738983
2469,791,3693.732,1745,PIKAPENE,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1746,PRETTY GULLY,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1747,RAPPVILLE,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20409,SANDILANDS,NSW,152.6603958,-28.8966229
2469,791,3693.732,20410,SIMPKINS CREEK,NSW,152.7689999,-28.84070219
2469,791,3693.732,1748,SIX MILE SWAMP,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1749,TABULAM,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1750,THERESA CREEK,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1751,TUNGLEBUNG,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20411,UPPER DUCK CREEK,NSW,152.698444,-28.52177216
2469,791,3693.732,1752,WARREGAH ISLAND,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1753,WHIPORIE,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1754,WOOMBAH,NSW,153.002402,-29.338403000000003
2469,791,3693.732,1755,WYAN,NSW,153.002402,-29.338403000000003
2469,791,3693.732,20412,YABBRA,NSW,152.5044011,-28.62860939
2470,2997,15635.827,1756,ALICE,NSW,152.749759,-28.92786
2470,2997,15635.827,20413,BABYL CREEK,NSW,152.7930951,-28.72398401
2470,2997,15635.827,1757,BACKMEDE,NSW,152.749759,-28.92786
2470,2997,15635.827,1758,BARAIMAL,NSW,152.749759,-28.92786
2470,2997,15635.827,1759,CASINO,NSW,152.749759,-28.92786
2470,2997,15635.827,1760,COOLANESS,NSW,152.749759,-28.92786
2470,2997,15635.827,1761,COOMBELL,NSW,152.749759,-28.92786
2470,2997,15635.827,1762,DOBIES BIGHT,NSW,152.749759,-28.92786
2470,2997,15635.827,1763,DOUBTFUL CREEK,NSW,152.749759,-28.92786
2470,2997,15635.827,1764,DYRAABA,NSW,152.749759,-28.92786
2470,2997,15635.827,1765,DYRAABA CENTRAL,NSW,152.749759,-28.92786
2470,2997,15635.827,1766,DYRAABA CREEK,NSW,152.749759,-28.92786
2470,2997,15635.827,1767,ELLANGOWAN,NSW,152.749759,-28.92786
2470,2997,15635.827,1768,FAIRY HILL,NSW,152.749759,-28.92786
2470,2997,15635.827,1769,IRVINGTON,NSW,152.749759,-28.92786
2470,2997,15635.827,1770,LEEVILLE,NSW,152.749759,-28.92786
2470,2997,15635.827,20414,LOWER DYRAABA,NSW,152.884752,-28.80567926
2470,2997,15635.827,1771,MONGOGARIE,NSW,152.749759,-28.92786
2470,2997,15635.827,1772,NAUGHTONS GAP,NSW,152.749759,-28.92786
2470,2997,15635.827,1773,NORTH CASINO,NSW,152.749759,-28.92786
2470,2997,15635.827,1774,PIORA,NSW,152.749759,-28.92786
2470,2997,15635.827,1775,SEXTONVILLE,NSW,152.749759,-28.92786
2470,2997,15635.827,1776,SHANNON BROOK,NSW,152.749759,-28.92786
2470,2997,15635.827,1777,SPRING GROVE,NSW,152.749759,-28.92786
2470,2997,15635.827,1778,STRATHEDEN,NSW,152.749759,-28.92786
2470,2997,15635.827,20415,TOMKI,NSW,153.13272080000002,-28.86319554
2470,2997,15635.827,20416,UPPER MONGOGARIE,NSW,152.8044053,-28.96944545
2470,2997,15635.827,1779,WOODVIEW,NSW,152.749759,-28.92786
2470,2997,15635.827,1780,WOOLNERS ARM,NSW,152.749759,-28.92786
2470,2997,15635.827,1781,WOOROOWOOLGAN,NSW,152.749759,-28.92786
2470,2997,15635.827,1782,YORKLEA,NSW,152.749759,-28.92786
2471,511,2537.221,1783,BORA RIDGE,NSW,153.243213,-29.018998999999997
2471,511,2537.221,1784,CODRINGTON,NSW,153.243213,-29.018998999999997
2471,511,2537.221,1785,CORAKI,NSW,153.243213,-29.018998999999997
2471,511,2537.221,20417,EAST CORAKI,NSW,153.3127639,-29.00867111
2471,511,2537.221,1786,GREEN FOREST,NSW,153.243213,-29.018998999999997
2471,511,2537.221,1787,GREENRIDGE,NSW,153.243213,-29.018998999999997
2471,511,2537.221,20418,NORTH WOODBURN,NSW,153.33762190000002,-29.06308972
2471,511,2537.221,1788,SWAN BAY,NSW,153.243213,-29.018998999999997
2471,511,2537.221,1789,TATHAM,NSW,153.243213,-29.018998999999997
2471,511,2537.221,20419,WEST BUNGAWALBIN,NSW,153.1231083,-29.16365327
2471,511,2537.221,20420,WEST CORAKI,NSW,153.2086295,-29.00263987
2472,446,1848.401,1790,BROADWATER,NSW,153.303855,-29.156771000000003
2472,446,1848.401,1791,BUCKENDOON,NSW,153.303855,-29.156771000000003
2472,446,1848.401,20421,ESK,NSW,153.3348699,-29.24528677
2472,446,1848.401,1792,KILGIN,NSW,153.303855,-29.156771000000003
2472,446,1848.401,20422,MOONEM,NSW,153.254699,-29.129935999999997
2472,446,1848.401,1511,NEW ITALY,NSW,153.303855,-29.156771000000003
2472,446,1848.401,1512,RILEYS HILL,NSW,153.303855,-29.156771000000003
2472,446,1848.401,1513,TABBIMOBLE,NSW,153.303855,-29.156771000000003
2472,446,1848.401,20423,THE GAP,NSW,153.3822626,-29.16962735
2472,446,1848.401,20424,TRUSTUMS HILL,NSW,153.33768999999998,-29.114599
2472,446,1848.401,1514,WOODBURN,NSW,153.303855,-29.156771000000003
2473,666,2525.87,20425,BUNDJALUNG,NSW,153.32108369999997,-29.2343298
2473,666,2525.87,20426,DOONBAH,NSW,153.3880933,-29.0878662
2473,666,2525.87,1515,EVANS HEAD,NSW,153.43268999999998,-29.130196999999995
2473,666,2525.87,20427,IRON GATES,NSW,153.410139,-29.112327
2473,666,2525.87,20428,SOUTH EVANS HEAD,NSW,153.436052,-29.120479
2474,1479,6705.938,1516,AFTERLEE,NSW,152.88504,-28.499375
2474,1479,6705.938,1517,BARKERS VALE,NSW,152.88504,-28.499375
2474,1479,6705.938,20429,BORDER RANGES,NSW,153.0700868,-28.39526846
2474,1479,6705.938,1518,CAWONGLA,NSW,152.88504,-28.499375
2474,1479,6705.938,1519,CEDAR POINT,NSW,152.88504,-28.499375
2474,1479,6705.938,1520,COLLINS CREEK,NSW,152.88504,-28.499375
2474,1479,6705.938,1521,COUGAL,NSW,152.88504,-28.499375
2474,1479,6705.938,1522,DAIRY FLAT,NSW,152.88504,-28.499375
2474,1479,6705.938,1523,EDEN CREEK,NSW,152.88504,-28.499375
2474,1479,6705.938,1524,EDENVILLE,NSW,152.88504,-28.499375
2474,1479,6705.938,1525,ETTRICK,NSW,152.88504,-28.499375
2474,1479,6705.938,20430,FAWCETTS PLAIN,NSW,153.0121858,-28.56533823
2474,1479,6705.938,20431,FINDON CREEK,NSW,152.8727288,-28.35651796
2474,1479,6705.938,1526,GENEVA,NSW,152.88504,-28.499375
2474,1479,6705.938,1527,GHINNI GHI,NSW,152.88504,-28.499375
2474,1479,6705.938,20432,GRADYS CREEK,NSW,152.9415041,-28.40321614
2474,1479,6705.938,1528,GREEN PIGEON,NSW,152.88504,-28.499375
2474,1479,6705.938,1529,GREVILLIA,NSW,152.88504,-28.499375
2474,1479,6705.938,1530,HOMELEIGH,NSW,152.88504,-28.499375
2474,1479,6705.938,20433,HORSE STATION CREEK,NSW,152.9490282,-28.6088675
2474,1479,6705.938,1163,HORSESHOE CREEK,NSW,152.88504,-28.499375
2474,1479,6705.938,20434,IRON POT CREEK,NSW,152.86122859999998,-28.63704032
2474,1479,6705.938,1164,KILGRA,NSW,152.88504,-28.499375
2474,1479,6705.938,1165,KYOGLE,NSW,152.88504,-28.499375
2474,1479,6705.938,20435,LITTLE BACK CREEK,NSW,153.0452416,-28.61266254
2474,1479,6705.938,1166,LOADSTONE,NSW,152.88504,-28.499375
2474,1479,6705.938,1167,LYNCHS CREEK,NSW,152.88504,-28.499375
2474,1479,6705.938,20436,NEW PARK,NSW,152.9943753,-28.60039624
2474,1479,6705.938,1168,OLD GREVILLIA,NSW,152.88504,-28.499375
2474,1479,6705.938,1169,ROSEBERRY,NSW,152.88504,-28.499375
2474,1479,6705.938,20437,ROSEBERRY CREEK,NSW,152.8191305,-28.47666148
2474,1479,6705.938,1170,RUKENVALE,NSW,152.88504,-28.499375
2474,1479,6705.938,20438,SAWPIT CREEK,NSW,152.8143321,-28.37231704
2474,1479,6705.938,20439,SHERWOOD,NSW,152.7815971,-28.4268064
2474,1479,6705.938,20440,SMITHS CREEK,NSW,152.8715635,-28.58453313
2474,1479,6705.938,1171,TERRACE CREEK,NSW,152.88504,-28.499375
2474,1479,6705.938,1172,THE RISK,NSW,152.88504,-28.499375
2474,1479,6705.938,1173,TOONUMBAR,NSW,152.88504,-28.499375
2474,1479,6705.938,1174,UNUMGAR,NSW,152.88504,-28.499375
2474,1479,6705.938,1175,UPPER EDEN CREEK,NSW,152.88504,-28.499375
2474,1479,6705.938,20441,UPPER HORSESHOE CREEK,NSW,153.1079835,-28.49805691
2474,1479,6705.938,1176,WADEVILLE,NSW,152.88504,-28.499375
2474,1479,6705.938,20442,WARRAZAMBIL CREEK,NSW,153.03801130000002,-28.44537669
2474,1479,6705.938,20443,WEST WIANGAREE,NSW,152.95857030000002,-28.56324748
2474,1479,6705.938,1177,WIANGAREE,NSW,152.88504,-28.499375
2474,1479,6705.938,1178,WYNEDEN,NSW,152.88504,-28.499375
2475,44,245.15,1179,BEAURY CREEK,NSW,152.388341,-28.546257
2475,44,245.15,1180,TOOLOOM,NSW,152.388341,-28.546257
2475,44,245.15,20444,UPPER TOOLOOM,NSW,152.3732005,-28.56243606
2475,44,245.15,1181,URBENVILLE,NSW,152.388341,-28.546257
2475,44,245.15,1182,WALLABY CREEK,NSW,152.388341,-28.546257
2476,93,504.027,1183,ACACIA CREEK,NSW,152.49765,-28.364559999999997
2476,93,504.027,1184,ACACIA PLATEAU,NSW,152.49765,-28.364559999999997
2476,93,504.027,1185,BOOMI CREEK,NSW,152.49765,-28.364559999999997
2476,93,504.027,20445,BRUMBY PLAINS,NSW,152.6553823,-28.46321961
2476,93,504.027,20446,KOREELAH,NSW,152.4468899,-28.37004274
2476,93,504.027,1186,LEGUME,NSW,152.49765,-28.364559999999997
2476,93,504.027,1187,LINDESAY CREEK,NSW,152.49765,-28.364559999999997
2476,93,504.027,1188,LOWER ACACIA CREEK,NSW,152.49765,-28.364559999999997
2476,93,504.027,20447,MULI MULI,NSW,152.5863114,-28.41885533
2476,93,504.027,1189,OLD KOREELAH,NSW,152.49765,-28.364559999999997
2476,93,504.027,1190,THE GLEN,NSW,152.49765,-28.364559999999997
2476,93,504.027,1191,WOODENBONG,NSW,152.49765,-28.364559999999997
2477,2836,12983.253999999999,1192,ALSTONVALE,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1193,ALSTONVILLE,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1194,BAGOTVILLE,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1195,CABBAGE TREE ISLAND,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1196,DALWOOD,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1197,EAST WARDELL,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,20448,GOAT ISLAND,NSW,153.45784790000002,-28.98916901
2477,2836,12983.253999999999,1198,LYNWOOD,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1199,MEERSCHAUM VALE,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1200,PEARCES CREEK,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1201,ROUS,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1202,ROUS MILL,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1203,TUCKOMBIL,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1204,URALBA,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1205,WARDELL,NSW,153.427314,-28.907675
2477,2836,12983.253999999999,1206,WOLLONGBAR,NSW,153.427314,-28.907675
2478,6237,28973.159,1207,BALLINA,NSW,153.532475,-28.865483
2478,6237,28973.159,22826,BALLINA DC,NSW,0.0,0.0
2478,6237,28973.159,1208,COOLGARDIE,NSW,153.532475,-28.865483
2478,6237,28973.159,1209,CUMBALUM,NSW,153.532475,-28.865483
2478,6237,28973.159,1210,EAST BALLINA,NSW,153.532475,-28.865483
2478,6237,28973.159,1211,EMPIRE VALE,NSW,153.532475,-28.865483
2478,6237,28973.159,1212,KEITH HALL,NSW,153.532475,-28.865483
2478,6237,28973.159,20449,KINVARA,NSW,153.5470004,-28.79173459
2478,6237,28973.159,1213,LENNOX HEAD,NSW,153.532475,-28.865483
2478,6237,28973.159,1214,PATCHS BEACH,NSW,153.532475,-28.865483
2478,6237,28973.159,1215,PIMLICO,NSW,153.532475,-28.865483
2478,6237,28973.159,1216,PIMLICO ISLAND,NSW,153.532475,-28.865483
2478,6237,28973.159,1217,SKENNARS HEAD,NSW,153.532475,-28.865483
2478,6237,28973.159,1218,SOUTH BALLINA,NSW,153.532475,-28.865483
2478,6237,28973.159,1219,TEVEN,NSW,153.532475,-28.865483
2478,6237,28973.159,1220,TINTENBAR,NSW,153.532475,-28.865483
2478,6237,28973.159,1221,WEST BALLINA,NSW,153.532475,-28.865483
2479,1176,6563.467,1222,BANGALOW,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,1223,BINNA BURRA,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,1224,BROOKLET,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,1225,COOPERS SHOOT,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,90,COORABELL,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,91,FERNLEIGH,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,92,KNOCKROW,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,93,MCLEODS SHOOT,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,94,NASHUA,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,95,NEWRYBAR,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,96,POSSUM CREEK,NSW,153.514963,-28.709545000000002
2479,1176,6563.467,97,ST HELENA,NSW,153.514963,-28.709545000000002
2480,9185,44137.731,98,BACK CREEK,NSW,153.25943,-28.706485999999998
2480,9185,44137.731,99,BENTLEY,NSW,153.25943,-28.706485999999998
2480,9185,44137.731,100,BEXHILL,NSW,153.25943,-28.706485999999998
2480,9185,44137.731,101,BLAKEBROOK,NSW,153.25943,-28.706485999999998
2480,9185,44137.731,102,BLUE KNOB,NSW,153.25943,-28.706485999999998
2480,9185,44137.731,20450,BOAT HARBOUR,NSW,153.37818430000002,-28.77409502
2480,9185,44137.731,103,BOOERIE CREEK,NSW,153.25943,-28.706485999999998
2480,9185,44137.731,104,BOORABEE PARK,NSW,153.25943,-28.706485999999998
2480,9185,44137.731,105,BOOYONG,NSW,153.25943,-28.706485999999998
