Postcode,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,AVG,Total
5580.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,17.0,11.0,14.0,11.0,5.0,7.0,6.0,12.0,9.0,12.0,3.0,5.333333333333333,112.0
5581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,26.0,67.0,46.0,29.0,13.0,9.0,10.0,7.0,18.0,20.0,30.0,6.0,13.80952380952381,290.0
5582.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,15.0,68.0,48.0,28.0,9.0,14.0,10.0,8.0,17.0,19.0,23.0,8.0,13.238095238095237,278.0
5583.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,24.0,126.0,55.0,39.0,18.0,12.0,10.0,11.0,14.0,21.0,35.0,7.0,18.095238095238095,380.0
5600.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,20.0,38.0,92.0,448.0,288.0,226.0,106.0,86.0,41.0,41.0,46.0,78.0,136.0,30.0,80.33333333333333,1687.0
5601.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,16.0,12.0,15.0,4.0,0.0,4.0,3.0,7.0,0.0,3.4285714285714284,72.0
5602.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,11.0,86.0,76.0,31.0,26.0,19.0,13.0,12.0,22.0,29.0,29.0,8.0,17.714285714285715,372.0
5603.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,24.0,29.0,15.0,5.0,3.0,7.0,3.0,6.0,9.0,17.0,3.0,6.0476190476190474,127.0
5604.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,19.0,6.0,7.0,2.0,2.0,1.0,1.0,3.0,5.0,11.0,6.0,3.380952380952381,71.0
5605.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,35.0,127.0,59.0,64.0,28.0,20.0,24.0,17.0,25.0,28.0,54.0,7.0,23.904761904761905,502.0
5606.0,0.0,0.0,5.0,3.0,3.0,3.0,5.0,13.0,25.0,66.0,555.0,368.0,322.0,173.0,88.0,87.0,81.0,108.0,176.0,283.0,88.0,116.76190476190476,2452.0
5607.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,12.0,15.0,25.0,189.0,136.0,133.0,82.0,58.0,65.0,63.0,70.0,119.0,145.0,41.0,55.23809523809524,1160.0
5608.0,1.0,0.0,0.0,2.0,5.0,4.0,4.0,14.0,60.0,114.0,400.0,336.0,318.0,122.0,122.0,82.0,76.0,81.0,140.0,186.0,72.0,101.85714285714286,2139.0
5609.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,15.0,72.0,43.0,49.0,22.0,22.0,8.0,9.0,5.0,26.0,25.0,10.0,15.095238095238095,317.0
5611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,3.0,0.8095238095238095,17.0
5630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0952380952380953,23.0
5631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,66.0,45.0,26.0,7.0,15.0,22.0,11.0,18.0,15.0,32.0,4.0,13.047619047619047,274.0
5632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,6.0,1.0,0.0,4.0,1.0,4.0,2.0,7.0,2.0,2.238095238095238,47.0
5633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,6.0,2.0,3.0,3.0,3.0,3.0,2.0,11.0,1.0,2.5238095238095237,53.0
5640.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,8.0,52.0,38.0,45.0,27.0,7.0,17.0,9.0,13.0,17.0,22.0,5.0,12.904761904761905,271.0
5641.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,10.0,35.0,55.0,17.0,15.0,6.0,3.0,9.0,5.0,31.0,38.0,9.0,11.428571428571429,240.0
5642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,7.0,2.0,2.380952380952381,50.0
5650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.1428571428571428,24.0
5651.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.3333333333333333,28.0
5652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,17.0,7.0,8.0,12.0,7.0,12.0,21.0,13.0,2.0,7.0,147.0
5653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.6190476190476191,13.0
5654.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,8.0,7.0,4.0,3.0,3.0,0.0,2.0,5.0,1.0,2.0,2.761904761904762,58.0
5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.8571428571428571,18.0
5660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2857142857142857,6.0
5661.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,1.1904761904761905,25.0
5670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,15.0,6.0,11.0,7.0,8.0,11.0,17.0,14.0,14.0,0.0,5.761904761904762,121.0
5671.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,1.0,3.0,3.0,2.0,2.0,4.0,0.0,1.9047619047619047,40.0
5680.0,0.0,1.0,3.0,3.0,1.0,1.0,7.0,9.0,10.0,15.0,80.0,102.0,75.0,70.0,23.0,35.0,37.0,45.0,46.0,61.0,14.0,30.38095238095238,638.0
5690.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,31.0,135.0,89.0,71.0,45.0,31.0,33.0,22.0,37.0,43.0,70.0,11.0,30.0,630.0
5700.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,20.0,28.0,70.0,534.0,344.0,242.0,154.0,98.0,99.0,79.0,89.0,140.0,191.0,78.0,103.52380952380952,2174.0
5701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.5238095238095238,11.0
5710.0,0.0,8.0,2.0,1.0,1.0,0.0,3.0,7.0,9.0,27.0,170.0,92.0,68.0,32.0,28.0,27.0,23.0,29.0,59.0,37.0,21.0,30.666666666666668,644.0
5713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,3.0
5717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,0.5238095238095238,11.0
5719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,0.6190476190476191,13.0
5720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.47619047619047616,10.0
5722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,2.0,0.0,0.0,0.9523809523809523,20.0
5723.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,13.0,8.0,17.0,4.0,2.5238095238095237,53.0
5724.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23809523809523808,5.0
5725.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,25.0,11.0,56.0,46.0,32.0,26.0,27.0,14.0,13.0,10.0,12.857142857142858,270.0
5730.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,0.9047619047619048,19.0
5731.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,7.0,10.0,0.0,1.6666666666666667,35.0
5732.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,2.0,4.0,4.0,4.0,1.0,33.0,3.0,0.0,1.0,1.0,0.0,0.0,3.3333333333333335,70.0
5733.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.7619047619047619,16.0
5734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,3.0
5875.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0
5950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.14285714285714285,3.0
6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,35.0,28.0,21.0,11.0,20.0,15.0,78.0,105.0,38.0,36.0,28.0,23.0,21.428571428571427,450.0
6001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,3.0
6003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,17.0,14.0,5.0,6.0,7.0,11.0,12.0,16.0,14.0,23.0,5.0,6.666666666666667,140.0
6004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,40.0,16.0,9.0,13.0,9.0,10.0,12.0,12.0,10.0,16.0,8.0,7.9523809523809526,167.0
6005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,17.0,12.0,1.0,7.0,6.0,9.0,20.0,23.0,17.0,16.0,8.0,6.9523809523809526,146.0
6006.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24.0,40.0,123.0,65.0,42.0,33.0,36.0,112.0,65.0,82.0,75.0,118.0,59.0,41.80952380952381,878.0
6007.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,34.0,96.0,40.0,28.0,28.0,42.0,42.0,46.0,76.0,57.0,73.0,28.0,29.19047619047619,613.0
6008.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,42.0,75.0,188.0,91.0,47.0,70.0,68.0,88.0,126.0,109.0,114.0,161.0,86.0,61.523809523809526,1292.0
6009.0,2.0,1.0,2.0,0.0,2.0,0.0,5.0,19.0,80.0,87.0,237.0,90.0,65.0,81.0,87.0,125.0,201.0,162.0,145.0,184.0,76.0,78.61904761904762,1651.0
6010.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,26.0,62.0,164.0,220.0,162.0,82.0,114.0,109.0,123.0,187.0,206.0,162.0,237.0,94.0,93.0,1953.0
6011.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,35.0,43.0,109.0,51.0,31.0,30.0,42.0,62.0,92.0,105.0,69.0,112.0,39.0,39.76190476190476,835.0
6012.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,27.0,51.0,107.0,53.0,33.0,47.0,37.0,60.0,76.0,71.0,75.0,136.0,51.0,39.61904761904762,832.0
6013.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0
6014.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,62.0,110.0,305.0,164.0,86.0,120.0,89.0,164.0,195.0,198.0,212.0,298.0,141.0,103.28571428571429,2169.0
6015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,30.0,111.0,67.0,44.0,44.0,42.0,54.0,81.0,95.0,86.0,112.0,40.0,39.333333333333336,826.0
6016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,30.0,63.0,125.0,66.0,65.0,53.0,39.0,50.0,64.0,85.0,90.0,125.0,56.0,43.666666666666664,917.0
6017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,9.0,21.0,36.0,29.0,31.0,25.0,41.0,43.0,53.0,40.0,54.0,28.0,20.142857142857142,423.0
6018.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,37.0,139.0,373.0,702.0,483.0,239.0,248.0,221.0,285.0,406.0,422.0,468.0,638.0,244.0,233.9047619047619,4912.0
6019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,70.0,106.0,268.0,146.0,94.0,110.0,77.0,105.0,152.0,155.0,202.0,292.0,115.0,90.66666666666667,1904.0
6020.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,105.0,170.0,471.0,318.0,183.0,204.0,152.0,197.0,330.0,264.0,329.0,438.0,169.0,159.47619047619048,3349.0
6021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,37.0,116.0,342.0,309.0,153.0,143.0,145.0,148.0,205.0,218.0,270.0,339.0,172.0,124.0,2604.0
6022.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,41.0,67.0,174.0,113.0,44.0,65.0,44.0,38.0,77.0,70.0,56.0,96.0,38.0,44.333333333333336,931.0
6023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,95.0,184.0,426.0,283.0,144.0,189.0,96.0,125.0,179.0,180.0,233.0,383.0,125.0,126.61904761904762,2659.0
6024.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,96.0,201.0,422.0,316.0,143.0,130.0,79.0,121.0,188.0,181.0,196.0,288.0,110.0,118.61904761904762,2491.0
6025.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,22.0,201.0,334.0,750.0,665.0,304.0,335.0,226.0,279.0,454.0,450.0,470.0,678.0,222.0,256.8095238095238,5393.0
6026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,154.0,361.0,686.0,595.0,290.0,267.0,195.0,190.0,377.0,358.0,350.0,535.0,188.0,217.76190476190476,4573.0
6027.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,33.0,239.0,424.0,1100.0,857.0,421.0,393.0,282.0,375.0,621.0,685.0,643.0,888.0,282.0,345.14285714285717,7248.0
6028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,71.0,155.0,500.0,495.0,230.0,293.0,225.0,278.0,415.0,398.0,417.0,614.0,232.0,206.42857142857142,4335.0
6029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,24.0,50.0,25.0,17.0,27.0,15.0,27.0,21.0,26.0,29.0,47.0,14.0,16.38095238095238,344.0
6030.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,289.0,350.0,856.0,956.0,449.0,440.0,368.0,407.0,577.0,682.0,625.0,840.0,330.0,342.4761904761905,7192.0
6031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,101.0,260.0,347.0,195.0,270.0,213.0,225.0,303.0,336.0,339.0,514.0,196.0,159.95238095238096,3359.0
6032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,5.0,1.0,2.0,5.0,3.0,6.0,7.0,1.0,2.0,2.0,1.9523809523809523,41.0
6033.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,7.0,6.0,8.0,7.0,16.0,10.0,10.0,2.0,4.523809523809524,95.0
6034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,24.0,147.0,135.0,98.0,101.0,143.0,54.0,34.523809523809526,725.0
6035.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,35.0,69.0,150.0,207.0,123.0,149.0,156.0,180.0,194.0,197.0,262.0,299.0,105.0,101.42857142857143,2130.0
6036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,90.0,208.0,233.0,162.0,157.0,139.0,178.0,253.0,263.0,298.0,380.0,158.0,122.28571428571429,2568.0
6037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,32.0,85.0,73.0,41.0,58.0,42.0,48.0,73.0,92.0,85.0,119.0,52.0,39.61904761904762,832.0
6038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,54.0,39.0,166.0,364.0,341.0,211.0,238.0,250.0,282.0,121.0,99.42857142857143,2088.0
6041.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,57.0,69.0,70.0,44.0,34.0,20.0,25.0,24.0,29.0,32.0,40.0,20.0,23.142857142857142,486.0
6042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,1.0,3.0,0.0,4.0,1.0,4.0,1.0,2.0,1.3333333333333333,28.0
6043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,10.0,2.0,5.0,0.0,5.0,5.0,2.0,10.0,8.0,1.0,3.238095238095238,68.0
6044.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,27.0,55.0,60.0,14.0,20.0,15.0,17.0,33.0,16.0,20.0,39.0,16.0,16.523809523809526,347.0
6050.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,41.0,87.0,208.0,115.0,58.0,72.0,77.0,100.0,123.0,153.0,122.0,193.0,86.0,69.19047619047619,1453.0
6051.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,35.0,56.0,142.0,81.0,36.0,49.0,44.0,45.0,58.0,52.0,80.0,130.0,40.0,40.904761904761905,859.0
6052.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,44.0,60.0,177.0,102.0,86.0,72.0,44.0,55.0,101.0,109.0,135.0,160.0,78.0,58.61904761904762,1231.0
6053.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,70.0,94.0,303.0,194.0,100.0,100.0,105.0,109.0,175.0,167.0,182.0,269.0,108.0,95.04761904761905,1996.0
6054.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,107.0,216.0,405.0,356.0,150.0,152.0,128.0,221.0,270.0,239.0,242.0,339.0,119.0,141.28571428571428,2967.0
6055.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,69.0,103.0,310.0,298.0,194.0,307.0,325.0,381.0,532.0,793.0,942.0,1096.0,360.0,272.42857142857144,5721.0
6056.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,227.0,355.0,794.0,870.0,412.0,446.0,338.0,384.0,466.0,508.0,664.0,862.0,279.0,316.3333333333333,6643.0
6057.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,100.0,202.0,468.0,443.0,188.0,170.0,136.0,150.0,229.0,234.0,222.0,301.0,151.0,144.47619047619048,3034.0
6058.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,161.0,176.0,324.0,309.0,138.0,159.0,117.0,108.0,191.0,234.0,247.0,262.0,132.0,122.71428571428571,2577.0
6059.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,94.0,152.0,443.0,353.0,182.0,179.0,127.0,152.0,277.0,257.0,247.0,383.0,164.0,143.9047619047619,3022.0
6060.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,49.0,88.0,253.0,216.0,100.0,67.0,91.0,106.0,144.0,153.0,167.0,257.0,124.0,87.14285714285714,1830.0
6061.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,95.0,184.0,442.0,504.0,202.0,188.0,155.0,144.0,215.0,227.0,290.0,474.0,240.0,160.66666666666666,3374.0
6062.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,147.0,210.0,722.0,615.0,238.0,250.0,182.0,197.0,330.0,320.0,426.0,585.0,249.0,213.66666666666666,4487.0
6063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,67.0,147.0,337.0,344.0,156.0,130.0,120.0,113.0,170.0,222.0,265.0,331.0,157.0,122.23809523809524,2567.0
6064.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,142.0,260.0,604.0,731.0,307.0,265.0,149.0,181.0,303.0,309.0,381.0,567.0,232.0,211.9047619047619,4450.0
6065.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,245.0,576.0,1581.0,1602.0,746.0,895.0,698.0,757.0,1109.0,1222.0,1271.0,1710.0,595.0,622.9047619047619,13081.0
6066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,116.0,193.0,464.0,430.0,229.0,207.0,130.0,151.0,231.0,219.0,293.0,437.0,143.0,154.66666666666666,3248.0
6067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09523809523809523,2.0
6068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.8571428571428571,18.0
6069.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,119.0,403.0,693.0,776.0,484.0,570.0,595.0,643.0,801.0,827.0,968.0,1239.0,383.0,405.42857142857144,8514.0
6070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,66.0,55.0,80.0,69.0,20.0,42.0,31.0,37.0,48.0,52.0,47.0,72.0,23.0,31.095238095238095,653.0
6071.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,43.0,43.0,90.0,60.0,43.0,37.0,41.0,36.0,37.0,36.0,45.0,58.0,20.0,28.61904761904762,601.0
6072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,11.0,26.0,25.0,10.0,10.0,8.0,10.0,14.0,13.0,12.0,14.0,9.0,8.428571428571429,177.0
6073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,46.0,71.0,69.0,45.0,34.0,36.0,33.0,43.0,43.0,53.0,66.0,19.0,28.19047619047619,592.0
6074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,23.0,30.0,26.0,15.0,11.0,13.0,10.0,10.0,18.0,20.0,16.0,4.0,10.047619047619047,211.0
6076.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,194.0,327.0,644.0,418.0,193.0,235.0,187.0,208.0,331.0,277.0,356.0,416.0,162.0,189.95238095238096,3989.0
6077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,20.0,19.0,22.0,10.0,32.0,49.0,68.0,97.0,19.0,16.80952380952381,353.0
6078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,19.0,16.0,15.0,17.0,11.0,15.0,20.0,21.0,15.0,7.428571428571429,156.0
6079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.14285714285714285,3.0
6081.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,39.0,61.0,124.0,80.0,62.0,59.0,49.0,52.0,62.0,69.0,76.0,86.0,41.0,41.333333333333336,868.0
6082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,52.0,85.0,70.0,41.0,37.0,29.0,45.0,44.0,32.0,55.0,53.0,26.0,28.285714285714285,594.0
6083.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,49.0,66.0,125.0,81.0,62.0,49.0,45.0,48.0,46.0,51.0,76.0,70.0,27.0,38.19047619047619,802.0
6084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,57.0,92.0,211.0,190.0,109.0,121.0,144.0,115.0,140.0,200.0,174.0,223.0,98.0,89.80952380952381,1886.0
6090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,9.0,36.0,28.0,46.0,64.0,62.0,42.0,57.0,15.0,17.904761904761905,376.0
6100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,49.0,65.0,146.0,113.0,57.0,69.0,63.0,88.0,92.0,107.0,111.0,182.0,71.0,58.23809523809524,1223.0
6101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,79.0,107.0,236.0,167.0,104.0,102.0,77.0,99.0,113.0,134.0,147.0,226.0,117.0,82.0952380952381,1724.0
6102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,46.0,67.0,131.0,104.0,58.0,77.0,47.0,71.0,72.0,69.0,73.0,123.0,60.0,47.857142857142854,1005.0
6103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,27.0,49.0,97.0,76.0,52.0,34.0,119.0,39.0,51.0,64.0,59.0,77.0,42.0,37.80952380952381,794.0
6104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46.0,99.0,274.0,214.0,118.0,116.0,84.0,86.0,126.0,134.0,156.0,186.0,94.0,82.71428571428571,1737.0
6105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,71.0,116.0,256.0,241.0,106.0,81.0,85.0,102.0,115.0,109.0,158.0,219.0,102.0,84.28571428571429,1770.0
6106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,15.0,20.0,33.0,29.0,35.0,30.0,27.0,7.0,10.142857142857142,213.0
6107.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,181.0,434.0,851.0,807.0,390.0,391.0,302.0,344.0,499.0,523.0,593.0,803.0,316.0,307.57142857142856,6459.0
6108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,149.0,406.0,642.0,580.0,281.0,225.0,165.0,202.0,279.0,284.0,311.0,433.0,189.0,198.52380952380952,4169.0
