Postcode,Installation_2001,Output_2001,Installation_2002,Output_2002,Installation_2003,Output_2003,Installation_2004,Output_2004,Installation_2005,Output_2005,Installation_2006,Output_2006,Installation_2007,Output_2007,Installation_2008,Output_2008,Installation_2009,Output_2009,Installation_2010,Output_2010,Installation_2011,Output_2011,Installation_2012,Output_2012,Installation_2013,Output_2013,Installation_2014,Output_2014,Installation_2015,Output_2015,Installation_2016,Output_2016,Installation_2017,Output_2017,Installation_2018,Output_2018,Installation_2019,Output_2019,Installation_2020,Output_2020,Installation_2021,Output_2021
1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.52,2.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.14,2.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,5.13,0.0,0.0,0.0,0.0,1.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.66,0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.8,4.0,68.21,2.0,23.16,2.0,16.83,4.0,52.037,1.0,24.0,2.0,49.66,20.0,357.396,5.0,182.578,2.0,93.825,6,290.19,1,64.8
2007,0.0,0.0,0.0,0.0,1.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.18,4.0,25.34,2.0,3.88,2.0,39.12,1.0,4.75,2.0,17.48,1.0,30.16,0.0,0.0,0.0,0.0,2.0,55.55,8,166.49,0,0.0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.08,2.0,2.25,2.0,19.33,13.0,21.435,5.0,7.56,1.0,1.14,1.0,2.52,6.0,60.21,7.0,136.62,13.0,282.233,0.0,0.0,11.0,91.941,3.0,9.74,12,62.77,5,26.765
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.52,2.0,8.72,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.28,2.0,104.4,2.0,10.35,3.0,131.0,1,30.81,0,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.57,21.0,57.932,23.0,77.493,7.0,35.86,25.0,100.96,10.0,35.313,9.0,42.17,10.0,164.95,16.0,284.405,7.0,62.696,14.0,85.73,21,175.87,13,103.5
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.04,3.0,3.03,3.0,7.09,5.0,32.41,3.0,11.624,3.0,7.74,1.0,1.5,2.0,98.0,3.0,11.74,1.0,19.84,4.0,69.79,6.0,157.315,3,56.1,5,57.7
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.01,2.0,2.002,5.0,7.48,23.0,65.845,21.0,46.25,11.0,22.93,13.0,95.36,10.0,227.495,19.0,243.27,20.0,274.485,24.0,245.975,20.0,388.364,28.0,541.086,24,526.04,19,779.4
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.002,3.0,4.56,3.0,4.42,20.0,46.04,17.0,32.44,3.0,9.385,4.0,12.95,9.0,25.849,5.0,12.7,7.0,30.71,10.0,150.63,13.0,99.17,16.0,133.523,20,160.935,1,35.04
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,11.0,22.81,3.0,14.21,6.0,53.15,2.0,36.0,3.0,8.9,8.0,177.065,5.0,38.635,3.0,119.43,4.0,64.885,16.0,319.6,10,124.76,1,6.63
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.98,5.0,5.445,52.0,120.77,49.0,105.625,35.0,94.465,3.0,40.34,13.0,59.22,22.0,83.575,38.0,226.172,13.0,53.415,21.0,189.25,48.0,379.175,54,527.82,34,232.37
2019,0.0,0.0,0.0,0.0,2.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.752,46.0,85.525,43.0,116.66,29.0,121.155,16.0,141.275,22.0,424.81,19.0,116.708,10.0,71.94,18.0,191.8,33.0,364.965,36.0,669.825,51,816.815,38,348.03
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.19,27.0,53.534,64.0,123.6,34.0,81.13,18.0,104.53,21.0,198.15,10.0,43.19,19.0,312.835,16.0,120.735,18.0,244.085,36.0,370.583,59,690.43,34,220.475
2021,0.0,0.0,0.0,0.0,1.0,2.25,0.0,0.0,0.0,0.0,1.0,0.93,4.0,6.68,1.0,1.002,5.0,6.775,17.0,35.68,22.0,43.34,15.0,60.49,8.0,20.315,5.0,32.03,7.0,23.121,16.0,167.326,15.0,152.42,22.0,118.695,30.0,179.132,42,261.385,16,202.9
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.16,4.0,5.072,5.0,6.085,36.0,67.1,27.0,63.074,18.0,69.84,8.0,21.73,16.0,68.709,17.0,65.85,15.0,148.253,14.0,70.62,22.0,240.936,33.0,224.865,41,265.12,21,137.75
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.095,6.0,26.125,17.0,47.21,19.0,68.594,8.0,32.31,11.0,51.575,17.0,79.621,14.0,92.739,23.0,178.675,18.0,141.57,33.0,276.431,26.0,236.535,38,411.52,15,131.525
2024,1.0,1.0,0.0,0.0,1.0,3.15,1.0,1.5,0.0,0.0,0.0,0.0,2.0,2.91,8.0,11.77,7.0,12.795,62.0,123.55,26.0,55.06,14.0,48.835,10.0,46.6,15.0,77.19,27.0,119.895,20.0,127.554,34.0,225.129,38.0,396.74,47.0,609.095,50,396.925,21,160.04
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.52,2.0,2.55,10.0,25.31,20.0,54.469,3.0,11.5,2.0,7.75,5.0,20.3,8.0,21.212,8.0,61.05,9.0,39.945,14.0,85.154,19.0,173.065,19,141.155,6,50.43
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,3.0,7.4,3.0,3.57,21.0,30.065,62.0,158.492,57.0,130.093,28.0,79.52,14.0,45.835,33.0,112.564,30.0,131.687,34.0,169.595,40.0,205.255,46.0,321.594,59.0,383.625,91,701.72,49,365.795
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.03,7.0,19.095,6.0,19.27,1.0,1.6,4.0,10.11,7.0,52.19,8.0,47.885,8.0,78.354,5.0,26.88,5.0,90.62,11.0,106.23,11,76.075,2,11.425
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.0,1.36,10.0,22.345,3.0,18.92,0.0,0.0,3.0,5.105,1.0,4.0,3.0,9.395,4.0,21.715,3.0,15.84,10.0,78.1,9.0,111.64,9,100.78,6,105.41
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.31,4.0,4.675,3.0,3.0,15.0,33.83,16.0,51.75,5.0,15.6,6.0,22.198,8.0,33.02,18.0,121.185,11.0,53.79,10.0,58.261,19.0,169.62,16.0,125.48,31,287.725,15,126.15
2030,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.64,4.0,4.96,4.0,5.17,33.0,99.21,38.0,87.417,18.0,55.025,23.0,93.008,24.0,105.168,36.0,190.952,23.0,213.696,37.0,336.752,43.0,293.997,44.0,386.847,82,777.275,24,216.375
2031,1.0,1.1,1.0,0.9,0.0,0.0,0.0,0.0,1.0,0.96,0.0,0.0,0.0,0.0,6.0,8.81,19.0,33.96,89.0,200.37,99.0,231.165,32.0,85.125,20.0,72.62,29.0,182.794,33.0,191.8,33.0,173.705,41.0,289.029,67.0,543.094,74.0,669.555,106,798.745,49,397.63
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,3.0,4.022,4.0,5.61,49.0,100.94,48.0,118.099,22.0,56.09,12.0,41.23,12.0,44.76,22.0,98.566,11.0,50.55,23.0,116.553,51.0,387.945,45.0,304.625,45,317.84,23,165.12
2033,1.0,4.4,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.04,6.0,9.41,20.0,54.86,28.0,78.395,14.0,31.78,6.0,18.5,7.0,31.78,16.0,90.192,9.0,49.91,10.0,60.799,23.0,209.246,18.0,238.41,26,209.295,17,164.53
2034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,2.0,2.13,4.0,5.059,5.0,9.05,60.0,149.006,53.0,124.428,13.0,35.082,21.0,90.33,17.0,65.244,25.0,74.38,16.0,80.895,28.0,132.504,65.0,409.588,54.0,395.31,68,517.065,37,292.925
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,4.0,4.155,31.0,76.58,148.0,315.495,143.0,291.75,86.0,200.11,36.0,169.495,51.0,184.11,58.0,269.616,35.0,171.095,57.0,293.14,137.0,926.235,87.0,586.095,173,1518.425,90,738.13
2036,0.0,0.0,0.0,0.0,1.0,1.35,0.0,0.0,0.0,0.0,1.0,0.16,1.0,1.05,7.0,9.467,23.0,28.29,129.0,282.915,135.0,298.98,98.0,229.47,40.0,151.085,63.0,293.46,72.0,358.976,45.0,245.91,53.0,364.213,118.0,859.234,117.0,831.52,173,1537.645,124,843.88
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.32,5.0,6.7,7.0,12.88,36.0,76.274,31.0,68.175,10.0,17.6,10.0,45.685,27.0,139.094,13.0,82.205,15.0,68.867,27.0,131.49,26.0,233.22,19.0,91.475,29,207.795,23,161.94
2038,0.0,0.0,1.0,1.785,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.044,4.0,4.17,7.0,8.49,46.0,84.399,31.0,70.022,14.0,28.8,7.0,22.5,22.0,77.285,21.0,70.215,21.0,78.98,23.0,104.805,39.0,258.02,40.0,257.659,51,297.25,17,89.23
2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,0.0,4.0,4.3,39.0,89.419,38.0,88.7,7.0,16.07,10.0,40.9,14.0,116.587,14.0,56.165,7.0,27.805,20.0,89.16,32.0,184.075,24.0,116.37,31,217.06,13,79.515
2040,0.0,0.0,1.0,0.45,1.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,9.0,13.58,20.0,31.57,97.0,190.628,94.0,216.285,53.0,142.43,34.0,96.057,56.0,182.816,43.0,186.875,48.0,420.97,50.0,232.067,81.0,439.865,80.0,603.027,119,999.615,54,294.285
2041,1.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.11,5.0,7.113,5.0,5.98,10.0,12.55,58.0,134.61,43.0,90.599,22.0,52.79,25.0,68.495,31.0,126.73,32.0,97.045,23.0,107.521,29.0,130.41,49.0,221.023,48.0,234.685,58,369.83,33,207.137
2042,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,1.0,1.5,0.0,0.0,3.0,4.154,9.0,11.64,16.0,29.375,64.0,123.48,56.0,143.501,26.0,51.864,25.0,102.715,28.0,82.001,33.0,134.586,34.0,301.315,40.0,216.89,45.0,208.934,49.0,341.6,70,384.26,23,118.49
2043,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.12,2.0,3.06,18.0,29.62,19.0,34.354,8.0,24.765,4.0,8.74,7.0,20.53,6.0,16.64,8.0,33.275,5.0,31.62,12.0,119.295,13.0,151.78,20,137.49,8,42.675
2044,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.034,13.0,24.052,51.0,120.54,41.0,76.243,38.0,109.065,31.0,121.36,28.0,119.423,17.0,164.935,24.0,145.597,27.0,209.7,25.0,151.14,35.0,303.02,41,400.235,24,233.505
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.19,17.0,44.35,31.0,86.05,7.0,20.63,4.0,11.47,10.0,63.13,16.0,76.05,13.0,51.41,27.0,224.359,34.0,262.057,39.0,300.93,61,651.38,23,201.965
2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,7.0,8.46,21.0,28.23,107.0,253.23,109.0,226.462,63.0,143.595,23.0,113.225,42.0,139.047,51.0,332.495,39.0,212.89,44.0,272.635,76.0,586.594,92.0,980.327,162,1288.645,61,446.99
2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.065,6.0,5.81,24.0,58.699,40.0,92.194,20.0,53.01,15.0,57.754,7.0,32.31,15.0,60.69,11.0,39.98,17.0,84.613,26.0,202.478,24.0,149.515,52,373.88,18,135.405
2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,8.0,8.1,28.0,55.504,25.0,57.815,17.0,27.985,8.0,28.44,10.0,141.595,11.0,31.8,9.0,31.95,10.0,47.748,25.0,240.56,24.0,217.242,36,220.03,16,110.065
2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.948,13.0,27.7,44.0,81.31,43.0,91.774,22.0,58.53,16.0,42.79,21.0,131.28,10.0,33.952,15.0,119.26,17.0,74.993,27.0,164.2,41.0,292.631,51,374.825,20,122.94
2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,15.0,44.36,18.0,45.529,33.0,66.958,6.0,37.73,5.0,17.36,14.0,58.823,12.0,222.53,13.0,221.47,13.0,130.29,7.0,203.53,17,231.006,5,27.65
2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.23,2.0,3.42,2.0,5.14,1.0,0.38,1.0,2.82,1.0,4.125,0.0,0.0,0.0,0.0,3.0,26.55,4.0,24.27,1,13.36,1,32.56
2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.31,1.0,1.02,8.0,18.55,25.0,51.75,22.0,73.69,8.0,22.27,6.0,50.59,3.0,19.25,15.0,78.295,12.0,173.685,13.0,82.54,15.0,75.445,14.0,159.05,42,421.575,12,62.0
2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,2.0,10.71,3.0,6.0,3.0,21.24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.116,3.0,21.924,0.0,0.0,5.0,54.54,1.0,6.615,0,0.0,0,0.0
2062,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,4.0,6.48,19.0,46.005,9.0,19.105,4.0,7.635,7.0,31.78,10.0,32.059,8.0,23.435,6.0,26.49,16.0,91.705,19.0,109.025,19.0,144.625,25,155.565,10,61.92
2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.225,0.0,0.0,4.0,7.47,2.0,3.5,4.0,6.55,45.0,94.565,36.0,70.69,21.0,63.51,12.0,43.18,17.0,83.947,29.0,130.976,16.0,157.8,30.0,191.315,37.0,303.355,43.0,418.89,64,540.89,36,314.24
2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,0.0,0.0,1.0,1.23,3.0,3.13,25.0,83.79,36.0,72.0,5.0,12.51,5.0,16.35,17.0,107.031,14.0,141.055,19.0,145.28,22.0,356.735,32.0,369.03,27.0,200.86,47,768.05,14,165.67
2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.105,7.0,11.635,12.0,24.545,92.0,215.982,89.0,164.429,43.0,174.255,21.0,73.195,38.0,143.779,27.0,121.8,36.0,243.167,31.0,145.15,52.0,383.14,57.0,404.265,92,770.705,49,448.515
2066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.26,1.0,2.88,1.0,3.04,6.0,7.63,9.0,11.555,25.0,40.625,176.0,389.227,137.0,326.83,91.0,227.885,40.0,239.875,80.0,331.891,61.0,322.26,48.0,314.395,84.0,560.16,118.0,1008.668,134.0,1021.044,195,1765.26,76,712.135
2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,1.0,1.08,11.0,20.01,110.0,218.716,96.0,224.339,36.0,90.552,20.0,120.333,33.0,113.043,29.0,137.259,31.0,155.21,45.0,340.924,48.0,397.495,54.0,466.635,95,712.005,35,254.44
2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.79,7.0,8.67,17.0,20.65,103.0,224.304,95.0,214.184,46.0,112.705,22.0,96.2,42.0,203.2,44.0,212.746,31.0,161.1,53.0,291.695,60.0,345.122,116.0,978.69,171,1317.6,80,619.15
2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.84,6.0,7.45,6.0,8.67,98.0,222.404,96.0,234.319,35.0,86.855,25.0,100.876,34.0,171.976,42.0,184.892,29.0,182.393,45.0,265.251,74.0,577.398,65.0,582.1,126,1134.48,58,494.19
2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.99,3.0,3.81,14.0,29.09,86.0,169.459,74.0,170.6,38.0,111.296,16.0,57.193,32.0,136.18,24.0,126.25,26.0,139.462,39.0,237.505,72.0,497.482,74.0,575.745,129,1161.395,58,501.025
2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,4.0,6.85,5.0,14.17,10.0,13.295,83.0,176.95,62.0,153.54,22.0,70.78,20.0,90.665,27.0,163.613,30.0,171.12,25.0,155.294,32.0,198.999,43.0,317.365,76.0,547.195,132,1219.12,42,375.615
2072,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,1.36,0.0,0.0,0.0,0.0,2.0,2.05,5.0,6.87,33.0,80.216,26.0,51.85,12.0,27.99,8.0,20.35,15.0,151.225,13.0,62.525,14.0,106.295,21.0,231.576,29.0,196.405,28.0,244.6,44,386.755,18,152.69
2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.855,0.0,0.0,11.0,15.3,104.0,225.228,78.0,208.804,30.0,129.075,25.0,132.998,48.0,214.991,46.0,215.641,28.0,193.825,78.0,581.122,88.0,647.792,88.0,639.73,134,1072.69,69,617.62
2074,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.982,11.0,13.144,16.0,29.785,190.0,397.768,135.0,310.337,67.0,157.695,37.0,148.997,74.0,300.56,56.0,288.207,49.0,233.81,82.0,499.572,96.0,610.98,134.0,1123.2,212,1942.185,94,769.17
2075,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,1.0,2.1,0.0,0.0,0.0,0.0,1.0,1.02,13.0,24.19,138.0,286.419,89.0,204.889,46.0,159.585,25.0,109.119,36.0,137.878,56.0,235.733,41.0,219.071,66.0,391.965,116.0,797.765,91.0,704.065,244,2096.08,101,1045.64
2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.09,14.0,15.885,28.0,44.167,164.0,309.077,125.0,269.359,84.0,223.535,47.0,192.38,73.0,441.592,70.0,544.77,45.0,411.885,64.0,443.824,88.0,573.155,132.0,1087.16,194,1544.5,78,736.22
2077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.84,1.0,1.5,1.0,2.31,3.0,9.16,11.0,11.972,45.0,63.395,217.0,382.385,164.0,365.775,113.0,250.255,51.0,260.93,88.0,505.316,61.0,367.065,60.0,318.89,76.0,632.688,138.0,958.91,164.0,1192.185,242,1939.0,125,1054.12
2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.55,7.0,8.85,77.0,143.983,60.0,126.285,31.0,67.145,24.0,82.49,29.0,109.44,28.0,111.915,16.0,62.74,31.0,155.62,42.0,306.959,51.0,363.26,93,665.615,43,331.935
2080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.68,2.0,2.54,29.0,57.32,14.0,32.455,11.0,37.38,9.0,71.28,6.0,27.285,7.0,30.21,8.0,43.24,6.0,24.45,13.0,93.84,23.0,272.165,24,393.675,7,57.94
2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.43,3.0,3.37,15.0,20.65,111.0,227.685,67.0,144.445,29.0,79.34,13.0,45.43,20.0,76.4,26.0,96.725,26.0,104.905,30.0,149.717,40.0,237.945,75.0,407.17,73,516.27,25,193.455
2082,0.0,0.0,0.0,0.0,1.0,0.96,2.0,1.56,1.0,1.8,0.0,0.0,0.0,0.0,3.0,2.655,14.0,20.62,81.0,149.795,61.0,160.879,29.0,66.351,10.0,31.605,27.0,94.92,31.0,125.58,19.0,110.56,35.0,167.295,40.0,223.835,140.0,841.265,78,579.54,26,203.545
2083,0.0,0.0,2.0,1.95,0.0,0.0,1.0,0.4,1.0,0.125,0.0,0.0,1.0,1.55,2.0,3.53,0.0,0.0,26.0,60.57,26.0,51.17,16.0,89.815,10.0,28.06,13.0,43.985,12.0,58.2,6.0,41.46,9.0,51.53,15.0,77.967,19.0,119.415,31,282.81,7,61.79
2084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,0.0,0.0,1.0,3.1,2.0,3.005,5.0,15.12,6.0,15.24,51.0,147.495,31.0,118.658,18.0,52.97,14.0,76.81,13.0,57.87,19.0,163.235,11.0,56.115,23.0,275.357,24.0,176.315,30.0,289.252,43,535.225,18,167.58
2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.577,3.0,6.24,24.0,29.91,170.0,324.814,104.0,230.495,49.0,118.65,33.0,120.85,56.0,319.94,48.0,305.815,36.0,321.585,60.0,322.139,67.0,432.88,81.0,647.335,140,1111.53,54,447.21
2086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.04,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.93,27.0,37.57,169.0,346.185,100.0,220.1,51.0,130.83,26.0,98.642,53.0,210.607,34.0,149.19,18.0,78.585,52.0,282.43,62.0,452.407,94.0,655.255,166,1391.195,70,562.255
2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.05,24.0,28.13,172.0,367.175,87.0,186.02,43.0,208.473,37.0,134.129,52.0,211.612,37.0,153.796,34.0,157.58,37.0,193.126,68.0,556.91,98.0,658.805,149,1094.635,53,438.565
2088,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,6.0,12.79,14.0,23.4,19.0,31.665,72.0,166.295,89.0,248.275,27.0,93.377,26.0,109.917,36.0,174.556,49.0,225.575,41.0,205.867,45.0,246.843,84.0,658.977,104.0,820.7,158,1576.095,44,424.77
2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,0.0,3.0,3.03,6.0,11.17,9.0,23.405,4.0,9.945,3.0,7.38,3.0,13.27,5.0,31.13,5.0,13.43,8.0,28.245,13.0,82.831,13.0,113.21,24,275.59,5,43.38
