Postcode,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,AVG,Total
5172.0,1.5,0.0,1.98,0.64,1.44,2.94,12.545,33.96,84.178,133.159,702.294,561.045,591.659,273.42,243.77,293.935,231.883,732.545,800.85,902.485,346.72,283.4737142857143,5952.948
5173.0,0.0,0.0,2.775,3.894,5.16,11.69,22.88,63.764,142.308,375.143,1402.489,1018.41,1067.627,565.325,512.755,633.508,791.065,1153.797,1433.14,2520.915,660.835,589.88,12387.48
5174.0,0.0,0.0,1.5,2.832,0.96,0.0,9.0,22.265,46.592,90.02,328.077,301.353,306.57,211.94,127.56,162.72,214.95,255.61,407.365,649.11,197.35,158.84638095238097,3335.7740000000003
5175.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.3
5201.0,0.32,0.0,1.4,0.32,0.0,0.0,7.78,20.38,32.19,42.07,314.734,234.891,338.65,150.786,126.36,111.261,200.59,221.83,485.932,679.04,164.98,149.21495238095235,3133.5139999999997
5202.0,0.0,0.0,0.0,2.32,0.0,0.0,4.28,3.79,17.84,25.68,113.77,69.38,77.08,128.33,99.54,95.3,150.75,71.625,352.41,295.325,85.89,75.87190476190477,1593.3100000000002
5203.0,0.0,0.0,3.0,7.26,1.5,4.295,0.0,14.22,12.02,62.3,131.18,118.372,199.765,71.87,146.565,55.54,77.035,273.71,383.11,223.15,75.565,88.59319047619047,1860.4569999999999
5204.0,0.0,0.0,0.84,6.72,2.41,5.6,8.25,27.61,70.282,169.459,685.915,404.725,431.995,284.76,318.395,223.26,379.665,610.03,863.925,1195.45,391.57,289.5648095238095,6080.861
5207.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045714285714285714,0.96
5210.0,0.0,0.0,0.0,1.392,0.0,4.4,0.99,12.345,29.055,59.17,281.04,259.455,164.905,162.87,82.862,147.015,193.275,236.535,484.34,314.85,235.23,127.12995238095237,2669.729
5211.0,0.0,0.0,3.802,1.044,9.72,18.775,43.93,115.566,630.069,604.068,2385.908,1723.49,1673.01,1070.365,839.54,1106.19,1557.022,2139.235,2863.485,3128.275,933.85,992.7306666666667,20847.344
5212.0,0.0,0.0,1.5,0.0,0.0,8.92,4.25,25.125,61.27,318.89,392.562,125.925,254.951,119.442,126.553,203.743,203.9,347.799,184.51,539.665,117.37,144.58928571428572,3036.375
5213.0,0.0,0.0,1.35,1.392,0.0,1.2,2.08,12.39,20.045,42.664,264.334,178.34,195.1,76.0,98.18,132.42,110.535,208.49,278.73,349.59,95.87,98.51,2068.71
5214.0,0.0,0.6,1.95,5.1,7.38,7.11,41.087,71.177,188.059,406.552,1687.882,1067.882,946.13,530.975,450.41,690.11,952.65,1410.97,1803.39,2454.295,686.99,638.6047142857142,13410.698999999999
5220.0,0.0,0.0,0.0,2.03,0.0,0.96,0.0,1.75,0.0,3.85,35.116,18.68,39.4,5.0,2.0,0.0,0.0,9.43,0.0,13.26,10.36,6.754095238095239,141.836
5221.0,0.0,0.0,0.0,0.0,0.0,2.338,0.0,2.21,5.5,23.23,56.404,23.159,14.5,80.61,23.84,51.665,44.18,107.465,98.23,33.02,33.3,28.55480952380952,599.651
5222.0,0.0,0.0,1.63,1.28,0.0,0.0,1.08,6.86,8.52,51.87,157.788,35.576,84.925,78.075,35.24,101.79,78.055,108.725,120.535,134.945,38.01,49.757333333333335,1044.904
5223.0,2.48,0.0,3.0,6.115,3.08,8.556,7.36,6.775,68.52,107.095,469.182,222.877,364.74,221.675,170.08,304.0,383.925,365.63,305.235,581.16,163.785,179.29857142857142,3765.27
5231.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,6.675,8.85,30.81,189.615,134.915,99.52,51.12,68.735,38.6,305.73,191.75,106.625,242.23,93.87,74.76642857142856,1570.0949999999998
5232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.002,6.54,37.72,104.78,53.513,80.82,44.56,9.5,8.16,5.232,55.505,73.7,128.815,18.13,30.04652380952381,630.977
5233.0,0.0,0.0,1.624,0.0,0.84,1.05,5.75,8.945,9.49,34.31,213.325,158.63,138.75,113.612,135.28,81.73,134.15,333.25,473.99,309.76,118.83,108.25314285714285,2273.316
5234.0,0.0,1.95,0.0,1.67,4.047,3.6,3.15,2.94,17.37,83.71,173.65,160.415,141.11,151.09,86.64,36.335,136.5,162.465,226.385,257.735,76.775,82.26366666666665,1727.5369999999998
5235.0,0.0,3.325,2.4,1.485,2.88,3.0,12.813,25.007,44.94,145.55,293.814,320.0,296.36,224.3,91.35,91.21,139.78,338.75,526.335,570.84,59.16,152.06185714285715,3193.299
5236.0,0.0,0.0,0.0,0.0,0.0,1.08,1.86,3.06,4.13,0.0,50.56,42.82,54.483,14.0,5.5,0.0,17.67,40.785,17.94,54.395,33.92,16.295380952380953,342.20300000000003
5237.0,0.0,0.0,0.0,2.4,0.0,0.0,1.0,1.98,3.7,11.05,24.98,100.572,32.37,8.3,7.0,14.65,16.0,35.13,30.54,53.275,6.6,16.64509523809524,349.547
5238.0,1.6,3.075,0.0,5.02,3.12,9.76,5.07,29.525,34.005,139.675,818.036,724.4,608.84,343.648,301.13,331.795,482.875,743.965,843.677,1304.86,374.65,338.51076190476186,7108.725999999999
5240.0,0.0,0.0,1.5,0.0,3.46,0.0,0.0,0.0,11.745,4.59,126.391,102.81,67.73,58.07,50.06,149.39,89.62,100.975,266.245,287.58,209.51,72.84171428571429,1529.676
5241.0,0.0,0.0,0.0,0.0,7.24,1.2,0.0,5.2,16.285,47.23,271.763,242.88,216.904,134.75,211.81,174.8,256.345,341.745,721.725,706.395,230.225,170.78557142857142,3586.497
5242.0,0.0,3.5,0.0,0.0,0.0,0.0,2.05,14.9,20.537,78.32,160.66,205.485,154.28,105.2,139.04,71.24,256.59,376.38,277.12,318.43,210.19,113.99628571428569,2393.9219999999996
5243.0,0.0,0.0,0.0,0.0,2.16,0.0,5.04,1.44,6.895,17.835,179.225,110.24,88.94,67.25,111.992,24.2,132.13,122.495,216.155,283.21,83.46,69.17461904761906,1452.6670000000001
5244.0,0.0,0.0,2.4,0.0,2.2,0.6,10.47,12.92,59.54,158.843,646.459,440.228,437.198,479.495,252.275,392.008,310.695,529.385,720.81,1205.25,291.71,283.4517142857143,5952.486
5245.0,1.5,0.0,0.0,0.0,0.0,2.1,0.0,15.045,37.18,123.059,391.065,332.51,339.2,183.66,64.92,185.395,342.085,538.935,710.1,619.81,207.935,194.97614285714286,4094.499
5250.0,0.0,0.0,1.5,2.784,0.0,0.0,7.45,17.76,34.785,79.905,413.162,379.274,358.97,398.91,119.62,284.365,573.585,350.811,514.905,729.17,254.875,215.3252857142857,4521.831
5251.0,1.0,0.0,7.035,7.8,7.98,4.19,25.35,49.73,184.312,429.079,1487.752,1210.315,1551.258,1033.735,622.195,1072.426,1802.077,2616.977,2955.038,4801.75,1621.895,1023.4235238095238,21491.894
5252.0,0.0,3.15,4.785,4.437,2.94,5.58,9.6,23.995,78.235,202.575,605.497,486.068,469.17,422.825,257.65,340.945,686.545,644.316,690.69,1069.23,295.405,300.1732380952381,6303.638
5253.0,0.0,2.8,2.877,4.05,18.11,8.918,6.01,37.588,135.915,371.314,2032.563,1979.55,2043.16,1264.405,1286.565,897.615,1506.428,2474.12,2531.47,2881.765,895.44,970.5077619047618,20380.662999999997
5254.0,1.5,0.0,5.75,1.16,1.32,3.19,6.152,26.742,33.262,81.15,444.778,413.931,373.38,168.31,203.76,361.98,248.22,636.505,859.23,692.155,262.99,229.7840476190476,4825.465
5255.0,0.0,3.0,2.05,9.184,7.18,3.45,22.529,49.65,138.665,236.079,1334.269,977.05,897.943,735.845,462.965,568.369,783.321,1453.6,2177.459,2415.89,805.97,623.0699047619047,13084.467999999999
5256.0,0.0,0.0,0.0,0.0,5.28,0.0,6.94,17.925,42.16,36.38,217.044,172.836,108.52,117.475,93.59,63.06,209.865,137.72,307.895,404.88,104.41,97.42761904761903,2045.9799999999998
5259.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,4.14,9.09,11.46,200.725,190.165,220.715,122.78,154.15,332.725,176.105,203.18,305.105,222.055,72.2,105.9645238095238,2225.2549999999997
5260.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,3.9,22.475,49.93,263.465,279.032,138.62,138.5,62.34,154.315,114.16,229.465,110.59,334.375,111.31,95.86366666666666,2013.1369999999997
5261.0,0.0,0.0,0.0,0.0,0.575,0.66,0.0,0.0,0.0,1.48,34.18,60.007,58.64,15.0,0.0,25.275,34.91,14.025,20.19,19.815,13.32,14.194142857142857,298.077
5262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,1.7,6.964,57.88,47.1,27.75,8.5,10.4,40.425,94.325,123.18,64.145,33.24,24.75042857142857,519.759
5263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,25.506,21.66,35.0,117.22,3.0,76.36,40.14,199.41,20.28,71.16,37.0,30.845523809523804,647.7559999999999
5264.0,0.0,0.0,0.45,1.6,3.8,0.66,1.845,5.55,11.94,27.09,219.431,146.756,139.325,193.205,162.56,96.64,121.46,179.785,231.935,243.355,67.28,88.31747619047619,1854.667
5265.0,0.0,0.0,0.0,0.0,0.0,0.66,2.1,0.0,2.98,1.84,40.59,31.87,14.0,28.0,28.0,35.24,27.63,76.94,78.5,50.16,6.6,20.243333333333332,425.11
5266.0,0.0,0.0,0.0,0.45,0.0,1.32,0.0,0.0,1.14,9.98,33.045,83.54,47.96,10.0,52.5,76.1,30.98,5.5,193.685,186.3,26.64,36.14952380952381,759.14
5267.0,0.0,0.0,0.1,0.0,3.04,0.0,0.0,2.66,3.84,12.22,164.915,246.23,308.56,131.38,102.42,131.48,139.945,243.885,256.63,452.835,107.385,109.88214285714287,2307.525
5268.0,0.0,0.0,0.0,3.12,4.854,3.77,3.66,4.49,15.09,76.88,515.919,335.926,456.205,308.76,258.14,148.42,300.755,331.09,635.7,505.865,155.11,193.51209523809524,4063.7540000000004
5269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,29.705,14.59,48.75,5.1,37.5,19.14,21.15,14.24,12.27,49.41,0.0,12.044523809523811,252.93500000000003
5270.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,2.7,9.33,26.19,60.525,86.27,101.54,31.39,31.1,10.6,46.08,73.7,226.725,62.505,14.68,37.37309523809523,784.8349999999999
5271.0,0.0,0.0,0.0,1.5,2.57,0.0,1.89,9.306,28.462,89.81,594.11,859.863,1265.335,377.795,257.285,371.26,416.27,1056.975,865.07,1213.205,470.745,375.3071904761905,7881.451
5272.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,3.78,3.6,91.156,85.788,101.7,19.0,29.0,35.14,12.43,33.23,214.61,114.305,57.9,38.24185714285714,803.0790000000001
5273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,17.86,7.41,5.2,5.0,4.94,0.0,4.86,5.5,0.0,0.0,0.0,2.5090476190476187,52.69
5275.0,0.0,0.0,1.5,1.16,0.0,1.365,0.0,4.555,9.452,39.581,355.221,280.33,246.15,236.39,156.38,133.96,219.94,250.02,417.945,401.33,172.94,139.439,2928.219
5276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.26,5.94,82.33,210.019,200.35,286.9,75.85,65.92,78.22,25.99,216.44,333.02,366.005,108.52,97.98876190476192,2057.764
5277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.68,14.265,19.8,164.925,237.64,255.595,150.79,171.8,267.055,160.695,412.3,219.035,658.14,169.17,138.27714285714285,2903.8199999999997
5278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,1.02,1.9,34.74,27.91,41.0,60.61,22.08,36.1,30.395,46.73,17.93,49.08,70.97,21.13880952380952,443.91499999999996
5279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.434,36.44,32.1,61.45,34.32,19.94,5.5,45.345,66.885,123.195,13.53,21.578047619047616,453.13899999999995
5280.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,4.38,26.79,57.31,814.422,834.224,851.515,598.465,321.39,553.115,503.98,620.245,726.595,1053.71,369.395,349.3826666666667,7337.036
5290.0,0.0,0.0,0.0,4.085,8.02,0.0,10.352,5.95,67.457,168.72,987.16,1126.759,1591.155,822.145,769.84,647.92,899.495,1851.8,1896.335,2842.445,926.115,696.4644285714285,14625.752999999999
5291.0,0.0,0.0,0.0,2.7,4.48,0.0,5.375,8.31,33.385,58.914,667.124,705.493,920.96,554.5,470.25,508.225,652.38,1353.035,1623.855,1735.325,453.755,464.6698095238095,9758.065999999999
5301.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,5.64,13.69,82.11,42.685,90.445,48.0,30.825,27.92,99.24,66.58,63.685,76.51,33.3,32.47380952380952,681.9499999999999
5302.0,0.0,0.0,0.0,0.0,0.0,0.96,1.05,0.0,10.71,15.86,76.95,134.38,136.5,73.0,35.46,50.42,135.095,73.115,108.465,104.555,26.64,46.817142857142855,983.16
5303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.62,7.6,7.0,19.8,0.0,21.0,3.12,5.2,18.51,71.6,64.02,31.68,12.05952380952381,253.25
5304.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,3.01,1.98,11.66,63.37,52.73,125.265,57.15,70.6,38.79,36.07,10.36,51.805,6.6,27.26,26.60380952380952,558.68
5306.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,14.06,0.0,13.0,10.0,0.0,4.94,11.22,0.0,0.0,13.2,7.4,3.586666666666667,75.32000000000001
5307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,114.47,53.14,69.03,35.75,33.6,58.685,10.72,85.42,104.17,132.82,6.66,33.83833333333333,710.6049999999999
5308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,18.08,7.6,10.0,5.0,3.0,14.775,10.8,20.38,29.7,0.0,0.0,5.751190476190476,120.77499999999999
5309.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1.72,0.0,11.21,21.9,0.0,19.5,13.0,0.0,0.0,16.1,11.34,8.25,23.1,6.0285714285714285,126.6
5310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,10.0,0.0,0.0,0.0,0.0,8.1,10.88,0.0,0.0,1.8533333333333335,38.92
5311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.96,18.15,57.91,38.75,27.0,31.33,5.0,18.96,19.77,25.825,32.575,0.0,13.205238095238096,277.31
5312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,5.0
5320.0,0.0,0.0,1.28,7.36,2.02,2.4,0.99,9.15,1.02,15.74,165.475,142.22,119.76,92.6,123.12,88.395,80.635,299.625,318.395,370.72,155.21,95.05309523809524,1996.115
5321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.855,0.0,8.18,59.56,42.915,49.108,55.0,25.62,21.82,46.95,91.36,146.06,87.295,19.92,31.363952380952377,658.6429999999999
5322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,16.725,222.991,199.465,120.645,78.17,28.78,95.35,77.935,103.0,118.525,238.645,66.59,65.46528571428571,1374.771
5330.0,1.28,0.0,0.0,0.8,0.96,1.5,1.4,21.745,49.14,71.393,960.704,721.4,527.045,224.85,133.85,136.73,346.35,494.315,895.36,778.08,159.06,263.14104761904764,5525.962
5331.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,3.0,4.12,15.27,67.07,55.647,85.54,22.38,2.0,30.04,42.06,24.81,111.98,109.635,75.84,30.993428571428574,650.8620000000001
5332.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,12.3,50.377,65.37,91.37,24.0,34.2,27.1,39.18,31.16,127.27,82.645,13.26,28.747238095238096,603.692
5333.0,0.75,0.0,1.5,0.0,5.4,1.08,4.2,13.745,70.905,109.88,863.617,1177.94,1080.945,537.65,316.62,442.19,841.28,841.79,1016.285,1486.57,300.42,433.9412857142857,9112.767
5340.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,1.44,29.73,20.66,179.262,264.17,278.705,137.14,83.5,208.04,84.245,229.065,173.88,458.815,95.07,106.88961904761906,2244.6820000000002
5341.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,14.885,65.5,106.93,768.12,1330.244,1053.45,710.98,603.28,820.985,893.9,1226.21,1459.68,2336.75,651.57,573.5659047619047,12044.883999999998
5342.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,14.28,24.18,152.725,178.088,410.78,91.46,129.6,66.235,76.06,132.635,305.67,205.825,96.57,89.82133333333333,1886.2479999999998
5343.0,0.0,0.0,0.0,0.0,1.5,10.8,2.1,38.4,77.43,195.803,495.45,827.264,1133.73,454.015,362.29,579.52,663.895,967.17,752.895,662.7,362.71,361.3177142857143,7587.6720000000005
5344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,7.74,9.06,106.14,123.99,266.37,51.96,123.34,176.765,58.6,90.385,148.575,96.29,49.465,62.44666666666666,1311.3799999999999
5345.0,0.0,0.0,1.2,0.0,1.6,0.0,0.0,8.76,37.915,73.918,459.545,637.415,753.61,243.91,406.98,261.995,287.29,487.255,595.33,473.99,156.68,232.733,4887.393
5346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.46,43.909,88.95,55.0,18.18,43.75,54.32,10.225,11.01,47.61,58.815,41.88,23.100428571428573,485.10900000000004
5350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,3.075,6.39,25.22,77.155,52.7,64.7,49.03,113.57,20.46,109.34,207.695,130.145,120.77,69.37,50.029047619047624,1050.6100000000001
5351.0,0.0,0.0,1.05,1.2,4.04,10.22,12.325,31.625,92.447,273.415,1006.105,550.48,616.465,439.425,229.43,304.38,486.595,893.585,846.156,1140.915,310.97,345.2775238095238,7250.828
5352.0,0.0,0.0,0.0,0.0,6.62,2.8,3.85,11.83,77.805,248.728,734.834,605.22,580.84,467.07,498.03,512.72,705.292,1049.62,985.15,1247.76,265.345,381.1197142857143,8003.514
5353.0,0.0,0.0,4.02,4.516,2.55,0.8,9.54,12.92,84.04,126.87,519.232,358.868,377.42,396.865,224.865,296.385,393.855,385.985,642.08,1087.52,227.89,245.53433333333336,5156.2210000000005
5354.0,0.0,0.0,0.64,0.0,0.0,2.1,1.085,1.65,1.53,25.18,160.565,73.097,60.79,20.0,16.5,53.98,29.45,68.62,111.13,301.17,20.55,45.14461904761904,948.0369999999998
5355.0,0.0,0.0,2.1,2.55,2.94,4.08,10.14,26.872,109.677,269.61,958.94,884.275,805.75,634.085,388.58,959.79,681.7,1488.19,1477.575,2127.47,413.43,535.6073333333334,11247.754
5356.0,0.0,0.0,0.0,0.87,0.0,0.0,2.52,0.0,17.722,44.88,108.63,117.309,147.14,44.44,32.48,41.225,40.935,38.28,79.425,127.795,27.68,41.49195238095236,871.3309999999997
5357.0,0.0,0.0,0.0,0.0,0.96,2.04,0.0,0.0,6.38,46.44,110.37,84.9,52.36,25.0,29.58,17.68,182.19,368.705,123.695,214.54,25.2,61.43047619047619,1290.04
5360.0,0.0,0.0,0.0,0.0,0.0,2.645,2.33,6.24,13.365,55.1,201.14,118.235,97.295,156.53,17.36,22.506,100.005,178.64,165.045,128.97,97.31,64.8912380952381,1362.7160000000001
5371.0,0.0,0.0,1.5,0.0,0.0,1.55,0.0,3.037,8.292,58.61,255.305,219.825,301.515,76.38,36.0,65.09,227.115,249.945,175.435,310.125,76.49,98.39114285714285,2066.214
5372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.644,16.717,56.18,233.72,233.805,177.46,110.04,163.14,176.715,148.76,326.195,386.055,662.02,226.61,139.1457619047619,2922.061
5373.0,0.0,0.0,0.0,0.0,0.0,3.83,3.1,14.313,38.12,120.728,480.162,501.84,302.887,204.7,103.55,141.695,212.405,287.744,686.94,597.79,146.34,183.1497142857143,3846.1440000000002
5374.0,0.0,0.0,0.0,3.6,0.0,1.5,2.864,1.075,9.505,28.71,214.045,131.516,151.395,54.62,132.539,86.48,100.295,85.02,264.755,726.83,142.91,101.7932857142857,2137.6589999999997
5381.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.17,37.87,56.79,60.95,18.255,16.5,0.0,4.5,12.9,87.69,6.05,137.555,0.0,21.320476190476192,447.73
5400.0,0.0,0.0,0.0,2.992,0.0,0.0,0.0,3.99,14.095,26.35,96.885,80.95,118.36,37.31,18.5,81.49,68.42,137.76,159.33,275.205,99.12,58.13128571428572,1220.757
5401.0,0.0,0.0,0.0,1.5,0.0,0.96,2.52,3.355,6.985,22.19,77.945,54.215,114.515,39.0,13.66,40.78,31.95,70.19,118.54,240.37,6.66,40.25404761904762,845.3349999999999
5410.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.593,6.62,9.54,29.94,43.43,48.62,32.86,28.5,17.42,6.24,25.01,41.045,4.95,24.05,15.34847619047619,322.318
5411.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155,0.0,0.0,8.78,88.45,33.95,25.6,20.02,14.27,9.1,20.055,11.99,18.31,30.96,13.32,14.093333333333335,295.96000000000004
5412.0,0.0,0.0,0.0,2.48,0.0,0.0,2.47,3.595,8.9,61.66,212.215,123.93,157.0,65.38,40.26,112.53,61.905,180.02,159.72,302.02,51.98,73.62214285714286,1546.065
5413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.59,41.64,148.17,126.75,33.34,41.75,64.45,63.165,77.02,108.98,66.125,163.78,32.52,46.44666666666666,975.3799999999999
5414.0,0.0,0.0,0.0,1.392,0.0,0.0,0.0,0.0,0.0,4.38,9.94,26.16,4.75,5.0,8.0,0.0,4.24,13.2,11.0,6.6,0.0,4.507714285714285,94.66199999999999
5415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,25.015,15.44,36.0,4.68,28.38,17.18,5.3,21.46,39.97,44.155,59.23,14.213809523809525,298.49
5416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.314,16.68,17.22,12.88,29.37,39.85,3.14,18.03,34.04,17.75,31.13,6.66,11.336380952380953,238.064
5417.0,0.0,0.0,0.0,2.88,1.08,0.0,4.94,2.8,7.18,41.86,125.585,117.63,120.92,159.11,155.03,95.01,127.51,212.38,373.005,208.79,33.29,85.19047619047619,1789.0
5418.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,5.49,18.81,11.0,9.94,4.0,0.0,4.94,11.53,4.95,26.28,18.1,6.66,5.9819047619047625,125.62
5419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,13.18,26.37,5.0,33.97,11.7,4.94,14.74,40.77,35.97,45.92,13.32,11.888095238095238,249.64999999999998
5420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,4.9,11.98,13.71,4.5,0.0,15.0,0.0,13.095,0.0,0.0,14.7,10.56,4.411666666666667,92.64500000000001
5421.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,1.05,3.23,0.0,14.8,11.75,26.0,10.8,3.64,14.87,6.05,0.0,5.94,4.776190476190476,100.3
5422.0,0.0,0.0,3.0,0.0,0.0,0.75,3.45,3.06,10.57,43.87,197.89,187.73,231.203,88.475,86.39,188.68,79.11,120.86,204.955,226.175,64.48,82.88799999999999,1740.6479999999997
5431.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2.275,1.05,41.56,148.55,220.95,133.07,57.62,35.5,48.54,27.26,348.62,150.54,168.35,65.78,69.08166666666666,1450.715
5432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.6,93.38,0.0,1.52,12.16,3.0,4.95,27.845,2.1,6.6,19.805,9.76,204.95999999999998
5433.0,0.0,0.0,0.0,2.32,0.0,0.0,2.1,7.225,12.55,58.838,211.34,379.24,203.13,89.22,95.75,74.68,65.755,152.77,155.795,147.48,33.78,80.57014285714287,1691.9730000000002
5434.0,0.0,0.0,0.0,0.0,1.28,0.0,0.66,5.3,11.49,14.7,63.625,58.05,31.72,49.755,26.0,10.98,4.86,15.95,6.6,33.0,22.29,16.964761904761907,356.26000000000005
5440.0,0.0,0.0,4.08,2.88,0.0,0.0,0.0,0.48,3.0,0.0,8.97,10.08,0.0,32.5,80.0,35.535,27.0,55.92,12.9,13.2,0.0,13.644999999999998,286.54499999999996
5451.0,0.0,0.0,0.0,1.566,0.0,0.0,0.0,3.444,10.27,31.45,102.15,89.71,144.01,127.17,33.2,43.08,53.988,102.567,43.855,126.53,43.66,45.554761904761904,956.65
5452.0,0.0,0.0,0.0,1.475,1.8,0.72,0.0,4.644,1.92,14.06,72.51,68.47,206.59,64.0,28.6,58.97,54.945,59.49,52.13,45.8,0.0,35.05352380952381,736.124
5453.0,0.0,0.0,4.16,5.616,8.8,3.0,8.075,18.765,41.38,151.86,689.145,464.456,896.245,473.585,313.18,360.965,623.0,559.29,861.787,996.685,233.18,319.67495238095245,6713.174000000001
5454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,25.44,30.26,46.74,34.24,23.66,60.24,16.9,20.53,38.43,44.555,64.92,19.92,20.493095238095243,430.3550000000001
5455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.08,17.65,6.84,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,1.6957142857142857,35.61
5460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,8.05,30.28,60.218,81.1,50.19,80.91,30.5,50.53,37.48,501.245,78.55,64.0,27.22,52.54109523809524,1103.363
5461.0,0.0,0.0,2.985,2.524,1.7,0.0,2.79,4.235,13.522,103.42,335.159,271.675,316.045,111.24,110.18,93.29,164.19,639.015,432.255,421.56,141.33,150.815,3167.1150000000002
5462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,26.95,22.31,32.375,79.12,64.0,22.04,49.0,33.65,46.5,73.71,64.445,13.2,43.855,27.255000000000003,572.355
5464.0,0.0,0.0,0.0,0.0,0.0,1.2,1.085,1.155,1.02,13.34,25.34,92.16,68.85,20.25,14.0,15.455,25.52,38.355,175.325,46.065,43.11,27.725238095238097,582.23
5470.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.935,2.96,6.83,10.095,6.09,20.86,14.0,0.0,5.46,0.0,9.66,6.51,26.415,10.36,5.834523809523809,122.52499999999999
5471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.7,10.5,5.0,5.0,0.0,9.62,0.0,0.0,29.4,14.57,6.6,4.285238095238094,89.98999999999998
5472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.1,16.03,57.09,14.84,11.1,2.08,18.56,5.4,21.12,51.89,29.7,9.9,11.552857142857142,242.60999999999999
5473.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,3.15,7.14,22.025,100.325,154.39,59.24,64.0,34.5,41.305,4.32,72.29,143.8,137.78,21.45,41.29833333333334,867.2650000000001
